converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,0.005558702887606976,0.002991068695846305,12,10.049498500069603,1.0277606297522115,0.38631535661140015,0.2370778509453655,0.23806716807792092,2.903876981104017,SVD
1,0.0018960105377047955,0.00014827531999376975,4,0.0009302999824285507,1.3214675791250439,0.3966174901034257,0.5011419133098802,2.0298264850605197,2.4334329170013573,SVD
1,0.0022340478873901382,0.0005610321406129585,4,0.0009467999916523695,1.0329464938791417,0.38472180007015605,1.4444740743346323,1.213523966295548,2.956218134567372,SVD
1,0.002589377389520895,0.000637716920204095,5,0.0009440002031624317,1.020692875735095,0.38531672296064007,0.8313810888912192,0.09680348368127235,2.935659690637844,SVD
1,0.006377867349915578,0.002627194647981464,5,0.002267400035634637,1.0784599820458898,0.3906165889770529,2.1546404978232405,2.7677030307822736,2.7825198575349734,SVD
1,0.0007359112536898011,0.00026726979221071553,5,0.001544400118291378,1.0820102871119366,0.3916554864970239,1.9993069289174805,2.5334878413903827,2.7534764590424805,SVD
1,0.0021637822605320026,0.0005048173578355686,6,0.0011545999441295862,1.0315891252046845,0.3863998839409311,0.9761765237160863,2.9016152960330714,2.9013027311045914,SVD
1,0.0017414404713339134,1.3913910716230282e-05,7,0.0013829998206347227,1.4235959341561937,0.3917786190693162,2.7918026374220215,1.1324714533698894,2.284211557130651,SVD
1,0.004195610387784638,0.00026593480791364853,4,0.000802299939095974,1.1403049143541895,0.3966498549432707,1.368593249010889,0.23411343235540327,2.5630337895540967,SVD
1,0.0019715094202194233,0.00030541339405547736,4,0.00133019988425076,1.1465016864575128,0.391744823390294,1.134864557491687,1.5092400541460607,2.7509368421835694,SVD
1,0.001198860683578734,0.0001768015151946439,6,0.001190100098028779,1.194112125394744,0.39447925369327164,1.3178081034283982,0.8750479626642136,2.6658700409128477,SVD
1,0.0002388611623403317,0.0004895281498521165,5,0.0009471999946981668,1.0475088584506416,0.3883758422085869,1.8217938411778212,2.639285132045364,2.8442366336746514,SVD
1,0.0017128979380044223,0.0002998636910873269,5,0.002158799907192588,1.1391917335360904,0.39203571258457376,2.5471798361737914,1.8195753650146966,2.7426051122415114,SVD
1,0.001180676730896554,0.0001148483537993676,4,0.0009828999172896147,1.321257522419909,0.3967712814127208,0.3884574632649138,1.9510900564868132,2.552837873582673,SVD
1,0.0028224511167180364,0.00019315505898515853,4,0.0007616998627781868,1.3030269779778685,0.39681952228518297,0.7286651017144252,2.06151540048387,2.449462647957267,SVD
1,0.0008081374295788357,1.8217583221620987e-05,17,0.003749100025743246,1.4059578260958558,0.38464588376142533,0.40061020542715964,0.9531247409378114,2.172675291062582,SVD
1,0.0022925544725758704,0.00041838298473158866,7,0.0016268999315798283,1.0644685370143157,0.39113205745274315,3.010975743051496,0.20178982986042726,2.7682061016676283,SVD
1,0.0029334813550220625,0.000764714590569645,5,0.0014655999839305878,1.0205848371306396,0.3844979529058916,1.2566708554996726,2.622729892135009,2.964391445539402,SVD
