converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,method
1,0.00929559556013924,0.0023072621155272675,22,0.003162100096233189,0.3224386366317,0.09357522586455236,1.4411977555942235,0.4468360786788832,0.9065502548572215,0.6956831280312539,2.0032134393825025,1.0032237123560317,SVD
1,0.007461697610157654,0.01582038325907825,136,0.022952600033022463,0.5030415331873078,0.08152829894297961,1.236024284917761,1.9448370650494087,0.809201324061254,0.17193966815998074,0.9707168976970983,0.9811998134192939,QPSO
1,8.065566383627174e-05,5.122722441031881e-05,69,0.009952199994586408,0.43500450442591837,0.08534281437212733,3.071899227715338,2.2998389180468273,0.8622497835977229,1.3478851962748422,0.9019038329671227,1.3108379739037328,SVD2
1,0.005508728676843343,0.02347250031167152,181,0.03223639994394034,0.16436303850060593,0.0641662227451009,2.1709406779685914,2.7042854284301114,0.7695328442862447,0.6930578196288755,2.4269038971756594,0.15310847515379944,QPSO
1,0.009188441532530319,0.0072824556106760065,26,0.003894799971021712,0.6760422029122949,0.0902087562835912,1.219149779630001,1.7656721356558853,0.939213750617174,1.2696041623211847,0.8965336585774963,0.29936387057509867,SVD
1,0.009783216158886717,0.003917483391136435,76,0.007780599989928305,0.20947625490828437,0.08457469059078533,2.63248368056115,1.245342713426222,0.4962559484427832,0.8982952177704373,1.114569470423712,1.5135735673279804,SVD
1,0.008137506656493166,0.004436638420841835,6,0.0008320000488311052,0.183052668597662,0.04319114299666386,0.045824539874474095,1.1908908730856054,0.5303081066602502,0.46100208266498033,0.7766317543589731,0.6506728470889782,SVD
1,0.008294755026604888,0.004513399105766295,24,0.0029360000044107437,0.537800357416716,0.1224102458983546,2.616019647818094,0.97823853068991,0.8767565819123286,0.43096515374565575,1.0035991318655277,1.6632338376613482,SVD
1,0.009909651472796672,0.004230092751107713,48,0.005345699959434569,0.2869570622376162,0.0622147115214277,1.8155690444020696,0.6838474111527892,0.6772196756272407,1.7247449361201572,1.7097800639986827,1.6124333822946013,SVD
0,0.3595927560835679,0.05971329978268795,1000,0.09869649994652718,4.2426693268493993e-17,1.0950848433496752e-17,0.7143870298361296,0.18278287709284058,0.0,2.863738301408952,1.9671097596570997,2.423118338881446,SVD2
1,0.009743959861195374,0.005105540364761648,424,0.04136209993157536,0.17350778855147625,0.0757173429098245,0.6439529489007465,1.2407880908619509,0.5332054917877151,0.5501511317233474,0.7011412314319081,1.4969314173866937,SVD
1,0.0016987613022238714,0.0036167662714067304,241,0.04478620004374534,0.10022021760842452,0.024270742341199948,1.9375814893592267,2.653185405869727,0.8779974374200145,0.04664473453466034,2.8608473713947355,0.353850954684249,SVD2
1,0.0003088357825355649,7.337984206246482e-05,153,0.027204300044104457,0.5304040192237457,0.10510231058553136,0.5003723388844197,1.0899580305170407,0.7756947719083634,1.67389419329212,1.463465687190323,0.6723838244349594,SVD2
1,0.009930731846632183,0.0045935872412918395,109,0.011172199971042573,0.17036454087307631,0.0483459370824181,0.20103202098712103,0.7409747908550228,0.5663672477215618,1.2187350742006988,0.9056365378188573,1.5458368579636947,SVD
1,0.003039251665949126,0.0025943992746164796,102,0.013236999977380037,0.27135047646489074,0.09564730140793062,1.7101530140982528,1.6412439346147822,0.6284265421721296,2.1003178025025475,2.381744926597751,0.19918799431139478,SVD2
0,0.4658619970787222,0.034389186785647285,1000,0.10158060002140701,1.0805630839089671e-17,3.944169664086794e-18,0.44414809259707777,0.24566852192616384,0.0,0.8471281606265944,0.15962326489907364,0.012025241964253476,SVD2
1,0.001071921933187465,0.0005800998172723657,62,0.009211800061166286,0.12588996460275784,0.06587106552735843,2.701327439946147,1.0344424581058496,0.3884397367250371,0.6049308539544995,1.8137102084068335,0.5191798210487168,SVD2
1,0.0003796438801668011,0.00020488678335268617,98,0.017064200015738606,0.32873728321957524,0.10699949055318969,2.865336131770322,1.2803619056158348,0.6002208159298885,0.9373413587031063,1.2609261419793256,0.3519506572072859,SVD2
1,0.00996684849863518,0.003689186939221018,28,0.0033753999741747975,0.354041577049627,0.06781582090285923,1.5583412538093597,2.321788380260884,0.7014794456938158,0.5162189064344602,1.7485859854452532,2.007677035789695,SVD
0,0.2910395053822543,0.04706621992602025,1000,0.10180480009876192,3.305084826067127e-16,8.41864165789192e-17,0.3844201283957016,0.369219071662799,0.0,2.9324749180352647,2.3657450609666117,1.6848598773949686,SVD2
1,0.00019387021283655276,6.817809056981991e-05,58,0.00987179996445775,0.4844534357513996,0.1162384866746252,0.37828945538119507,2.299776673521634,0.8167026992957839,0.8144011653488401,1.3413877444994284,0.24595906433586556,SVD2
0,0.6511963190434027,0.026000100218144032,1000,0.10397219995502383,4.7155470965267066e-17,2.0664150557216055e-17,1.3705770900437755,2.3764679110027793,0.0,0.36277505271199795,0.4210039422111289,0.88832521603962,SVD2
1,0.009565555862652479,0.0006740366931518739,97,0.010497299954295158,0.15080928547928787,0.051749685058531315,1.1643383211772695,1.046793025988618,0.4183942004214253,2.786344267731796,1.470858722594894,3.0766997964426337,SVD
1,0.00021077314317022178,0.00012294754172524337,417,0.0795255999546498,0.4796245398344498,0.08114051095983804,2.527239762131115,0.5638003968318714,0.9476174501092132,0.9561142833755372,1.6035494117435514,1.799668234701648,SVD2
0,0.22891075523586885,0.10463961123834657,1000,0.11827079998329282,1.1520574010645182e-17,9.555546180269493e-18,1.3100045194555854,1.9853600250836205,0.0,2.0660090109915163,0.7246020487614455,0.4413996664979862,SVD2
0,0.36580484056836415,0.03956040526528616,1000,0.10988180001731962,9.152073210798268e-17,2.4925014324525243e-17,2.103544236684181,0.12822367221993902,0.0,2.2572066381488924,2.3784989958345877,0.12077117124710846,SVD2
1,0.002846830298672096,0.0022415483525394892,131,0.02258240000810474,0.366242558632594,0.1452520469196377,1.825450903515578,1.3248464184622166,0.6179693908662397,0.5025343921251242,1.4209375486622688,0.4377267993144747,SVD2
0,0.1355649940209371,0.06500947071827701,1000,0.10426960000768304,4.173822242053198e-17,1.453980688873786e-17,1.9121010760468666,0.39621731097192736,0.0,0.6111877574983007,0.2160483602391667,0.22175353422254496,SVD2
1,0.009797758864979833,0.006579769718375256,63,0.006568699958734214,0.4532317426093664,0.08066975676234188,0.3209057081981386,1.1956840945959077,0.7713117015345156,0.9578490232474648,0.9592581437638312,1.4425246969355223,SVD
0,0.7437108187351994,0.0004686119904832255,1000,0.10480159998405725,4.264675500812552e-17,1.634671047393902e-17,2.5657668746866484,0.7967059647598842,0.0,1.6044803346905088,1.0332002213792375,2.6038513142275836,SVD2
1,0.0008633463396534464,0.0005379053770160604,192,0.02940539992414415,0.14498373705453235,0.06158249881643237,0.03937364518632913,1.4635381012707753,0.9896780709269525,1.029883724471179,2.9921578033188148,1.301967868013131,SVD2
0,0.4486560115717667,0.015270200141431396,1000,0.1065653000259772,1.0719537621857049e-16,4.559987358061715e-17,0.6201543598599755,2.408448099229462,0.0,0.5839903561921912,0.8155076590203665,1.2291188929129164,SVD2
0,0.46806221791911123,0.08069090054013507,1000,0.10454770002979785,1.2010175049208603e-16,3.646167985242414e-17,0.06759394162463828,0.19352798382347428,0.0,0.2977107442719258,0.32831263453367265,1.5601616221136325,SVD2
1,0.0075148193045768375,0.004743623479857279,18,0.002404000028036535,0.4412113489496495,0.11297686230544612,0.536963154802879,1.041687245994133,0.7516502336946329,0.04798051459334518,1.130529974234916,0.6269104703601069,SVD
1,0.00850963617279704,0.003934802013101867,51,0.005488299997523427,0.7353634186332614,0.11319409901429701,2.384259964932224,0.9419106917842273,0.9536065577731204,1.0613453097548335,1.5791169202171924,0.7313125580437512,SVD
1,0.00850912646370257,0.0019191140440674103,11,0.0015051999362185597,0.33259955461128515,0.07085798982375664,1.0837408660289496,0.8500462725970417,0.6723223361362056,0.14756140996992784,1.3673207201154747,0.26286989432593444,SVD
0,0.5102657225609964,0.06862211926813626,1000,0.10283549991436303,6.741490629226666e-17,2.7342412668415684e-17,1.4873120838763336,0.4728800983059372,0.0,0.04664736570047445,0.9025870542938383,0.6860989935029047,SVD2
0,0.20672061388509175,0.03281097132473183,1000,0.11100000003352761,5.357848657677198e-19,1.4032180595453678e-19,2.071062488106568,0.4591165214998783,0.0,1.6943699849422424,1.2782900334942793,1.6741575901776748,SVD2
1,0.009831507617907135,0.002483821319388702,120,0.012467899941839278,0.23847215302241317,0.10494028618009146,0.7680332313019358,1.4214201849334458,0.7191914086458517,1.3893094113751552,2.656553800019414,1.523049077078519,SVD
1,0.009924501771214223,0.004656073091120869,15,0.0019252999918535352,0.38376422074744626,0.07175686355710156,1.1981861823719626,2.367436384081423,0.7459695178731214,1.363175294904347,1.73560584947964,0.8349461147815576,SVD
0,0.2051800040402838,0.028345655315408665,1000,0.10941109992563725,8.887428707312242e-17,2.7811766459190066e-17,1.414681986832582,0.25753079394138645,0.0,0.5456718385799073,0.09507889486117804,0.8770610940596812,SVD2
1,0.008888178757012111,0.002885938461301633,23,0.0028625999111682177,0.44285282937429044,0.12308257940359302,1.3941959595321958,1.999514064919821,0.835514378945955,1.6741356339843358,2.3696789605463326,1.2001649085601405,SVD
0,0.29757551711759866,0.0919933685489264,1000,0.10716890008188784,2.36132009328599e-17,7.272696340701138e-18,1.5586670058739225,2.894179585870975,0.0,0.36543266730819246,0.2858229851816141,0.12135189234269639,SVD2
1,0.00961525789514027,0.0028990591066185845,77,0.008129300083965063,0.3578381088927872,0.06111706821919551,0.06971416308843281,0.48050519918921797,0.9617614641480537,0.2486171520525855,2.1499176676298117,0.03445299482674624,SVD
1,0.009527870501425366,0.006404072933618685,24,0.002827799995429814,0.2257886043865702,0.07277076336921118,0.6560001793506096,1.6885380606024478,0.5483224798406044,1.1963425233281022,0.8575141960613846,0.5159369548959054,SVD
0,0.20666645775066952,0.09271105693812444,1000,0.10389259993098676,4.6675562006675336e-17,1.5441049953137773e-17,0.5547934082882344,0.6534941565234487,0.0,0.7566422464601321,0.6066427067820728,0.8280549913859181,SVD2
1,0.009658679797346496,0.008210596482401031,59,0.006716500036418438,0.45560247625724404,0.06581918665038157,1.0865517040374453,1.4775542218617108,0.8769488124133625,1.2598890739718165,0.6372848449889874,1.7261522873429596,SVD
1,0.00962692180760105,0.0035755205882308867,22,0.0026507999282330275,0.5292439284257437,0.08573710931457965,0.8396708202678163,2.4833602565625608,0.9993499100322935,0.8052241918534535,2.0938452965693912,2.9222878525268046,SVD
1,0.007848155304525178,0.004577676381171144,116,0.019966399995610118,0.31625456910288574,0.06465109343850783,1.925064246812207,1.5710560883926825,0.765589911671315,0.6626883814937967,0.5699213197613267,0.737817254716501,SVD2
1,0.003686307044742623,0.0021502263291274196,134,0.021791900042444468,0.13358066803144802,0.06165667652870169,1.3940634959370821,1.06692400042237,0.5290448803197909,1.0777327523131266,0.5763847128271773,3.1061440026290636,SVD2
0,0.1259226629703522,0.0010454382955745675,1000,0.104957600007765,1.5162230139434318e-18,5.665405924377026e-19,0.5884690287324958,0.7926568120828668,0.0,0.029800323686094643,1.5641844951967379,0.47470700230723173,SVD2
0,0.26992233268509525,0.009490342358760137,1000,0.10474830004386604,1.286644306886826e-17,6.167966570695667e-18,0.021601954148278146,0.5216874316307321,0.0,0.09141962562624872,1.6675510430857656,0.0809879546669654,SVD2
0,0.35772169882685817,0.0691839942349467,1000,0.10261920001357794,8.77341885804303e-18,2.768596965968327e-18,2.3231112305487533,0.6433790874020473,0.0,1.1154813150549572,1.7145381725141782,1.9513773224720863,SVD2
0,0.9180060455262201,0.01083313770647204,1000,0.10656069999095052,5.116141798859963e-17,2.526291826390393e-17,0.8385368196710203,0.7605973374579613,0.0,0.22566428392506843,0.9340286134975386,0.1518929203041237,SVD2
1,0.009452615062422651,0.0036375999422836075,26,0.003692499944008887,0.5565179036920684,0.14598887968648155,2.536383627513384,2.3785753315884026,0.9107485881934911,0.32184542791800563,1.8129737664611651,0.0660656124713368,SVD
0,0.10646634456237364,0.01679546706240224,1000,0.10319719999097288,5.780756494048788e-17,1.4005332759686463e-17,0.6314197357878699,0.02453555499260096,0.0,0.27524283185337994,0.6507542367218959,0.23277723091575808,SVD2
0,0.2125269412999654,0.03296389690892243,1000,0.10319970001000911,1.6367974473705434e-17,2.833589633113124e-17,0.6786254163973711,1.7574004303378352,0.0,0.5477550154576067,0.7868498191154525,0.8563739180945182,SVD2
0,0.2363176044327038,0.06142250121407555,1000,0.10292710002977401,2.4155787086805e-17,8.838727587345565e-18,0.48174526049130595,0.8847644433277431,0.0,0.3127622941197598,0.2918496522471759,0.30829456148648676,SVD2
0,0.1038392935376378,0.029278617255989927,1000,0.10051660006865859,1.1218487094963981e-17,6.713057462886438e-18,2.293759052013071,0.9758025902809502,0.0,2.597530574343427,1.8765952191502415,2.7451574637499494,SVD2
1,0.00963556509544759,0.006600443709257403,33,0.004316800041124225,0.6779070609416398,0.10124545621709746,2.068854304404791,1.3673848146915084,0.8952891129081256,1.2571663580655486,1.0422813777872504,0.5308532996848792,SVD
1,0.009141837899396514,0.0025126519992555237,187,0.03345119999721646,0.27077655225007774,0.1185115869418792,1.240039259098391,0.9525435956577386,0.6222281696594498,0.028292665086057323,2.109751706386591,1.5747211127253813,QPSO
1,0.009842490134432131,0.003963999437784083,421,0.04104220005683601,0.13592039424741315,0.05327971509269848,0.031239446968237772,1.035950177807047,0.4061732810635706,0.36239862752090835,1.2785845054920184,1.3834157466910693,SVD
1,0.009087375161536421,0.004363801475667613,66,0.006951099960133433,0.4298657707853141,0.08344609388346463,2.391929970333152,2.208756882669275,0.7316553416158249,1.6471262595738159,1.5432740567788903,2.235146993553804,SVD
1,0.0003366915318930623,0.00011274053417562617,329,0.06409529992379248,0.22367511356995495,0.14384435561629638,0.8028835132914636,1.679342082703008,0.5286576697032328,0.4791362062729263,2.205804010257915,0.433351117606223,SVD2
1,0.007530723389435358,0.0012329215743278543,127,0.023921299958601594,0.3827228464388861,0.08154075501908577,1.2525917944387377,1.0624366589957757,0.6620401285711933,1.4518970299529839,1.5428941010190647,0.5893770874264739,SVD2
1,0.00928907904568962,0.005476814377836392,350,0.03475230000913143,0.29204066229201836,0.0668797980348461,3.0164854131365484,1.262222033050604,0.5822461653850469,1.9974332548540508,1.1293986406107779,2.952075436328668,SVD
1,0.009628532501976528,0.004382892567943556,27,0.0031343000009655952,0.23853949342876515,0.05190409686590706,2.7425880283918875,0.8363088954379965,0.5882904116997697,2.040241395910631,1.9507277871779243,2.7750487084021644,SVD
1,0.00031112301009655386,8.430973262582079e-05,112,0.023251699982210994,0.5467018463750849,0.1236579052687383,0.7824519875489727,1.278950857152621,0.7660108568908676,1.126296034035187,1.3372299860990093,1.3385820209312973,SVD2
1,0.009431851771054217,0.0027843530076111954,28,0.003127400064840913,0.5269035587322957,0.1450264336432555,2.888253990745745,0.7196056970769256,0.97863714714725,1.0427247630382102,2.153956682334777,2.291241371763565,SVD
1,0.008382827496495023,0.0018329699430212245,24,0.002989899949170649,0.4606162246753033,0.21210818091667197,1.6511428341532783,1.8678982042704677,0.9289590506377184,0.21182819496696137,2.5493584453320857,1.3750990689039213,SVD
0,0.4940858668672545,0.05170433047312323,1000,0.10838099999818951,8.973550821936551e-17,4.364999341697664e-17,2.2517621542310655,1.0972761862761908,0.0,1.6774076902254738,1.6450465962202208,2.0708788207901643,SVD2
0,0.7612216319067379,0.04167362873752907,1000,0.10450589994434267,9.453779603884972e-17,2.928304410895657e-17,3.033022617579876,0.7863422734142649,0.0,1.5966154631782388,1.526458136031419,0.6001477559832593,SVD2
1,0.009321596702951945,0.0033212618920657098,15,0.0019862999906763434,0.4323765930171494,0.11080437509756992,2.589269977976197,0.6552413658529854,0.9275125450300526,1.2652846560778634,2.1717218698160536,1.030001225183307,SVD
1,0.009856762820560142,0.005260977005381428,22,0.0026867000851780176,0.20423139850302005,0.06226371681072294,0.6378207227468375,1.2522625979339246,0.4871359318192405,0.9378888529562088,1.1342765521589424,0.6256507575646998,SVD
1,0.009826480429595798,0.006906591709140645,28,0.003239199984818697,0.14990868154506176,0.03959831661691428,1.1530422549142263,1.3855894591901627,0.5679336561828019,2.199855722570864,0.49252198381907064,1.8419038143212634,SVD
1,0.009307306213027316,0.002869352298577568,40,0.004162600031122565,0.3113168080617103,0.077984683990397,1.2111348822724342,1.0655171286103418,0.8375249052977519,0.5291914966659839,2.6096595166986774,2.223284122349737,SVD
1,0.009468516900728394,0.00577684946626997,56,0.0061555999564006925,0.3961268031912086,0.06468090862708631,0.8502160806785222,2.3015832055387757,0.8037654038757978,0.844069580819391,0.9674198953604654,1.580535403300595,SVD
1,0.00019788784416076985,8.251718353202173e-05,106,0.0182757000438869,0.18373081989676457,0.0390016677928103,0.20147649002635948,1.3641293840117465,0.6204474074663661,0.27415734158671823,0.5094027220523336,2.5497891266120885,SVD2
1,0.009888188840955681,0.0040306267947429536,86,0.009176699910312891,0.4266543008226354,0.13545094981984382,1.6067677956149726,1.2469792401598179,0.7456615412496874,0.9379058431533638,2.198436372031095,0.06462123465611791,SVD
1,0.009787140743402109,0.000895583894365784,167,0.016708999988622963,0.09891260053510564,0.052141093631207745,0.21500884661342387,0.8920568069132742,0.8901098473350675,1.5120848994979745,2.980505401534444,0.246302801518699,SVD
1,0.009442802763245333,0.0036705070327481266,46,0.005128400051034987,0.1891460385509852,0.0923881487004676,0.018230751870464523,1.3566438996862868,0.4674447026997298,0.17742253468767633,1.088376840437446,0.5622891873094423,SVD
1,0.00921372387516953,0.0028682452153285295,20,0.002392799942754209,0.26824088252516554,0.07732113210594778,2.786896453600336,1.2028894290079348,0.7745988406883856,0.6865831320686739,2.6419318826245455,1.6639002648908228,SVD
1,0.008677215335450149,0.0011457618696122634,31,0.003625400015152991,0.44872791510564775,0.17011936276938394,2.7020334560706942,1.9859705016831413,0.7036795642409269,0.4740396972817047,1.7098074060900537,0.7739655369290848,SVD
1,0.008207650545238044,0.0026352269784607222,248,0.027945499983616173,0.09137384552970104,0.05899564222633082,1.2064509735715667,1.4701693336688555,0.31481735917771064,2.670938238171094,1.956240524735719,1.0160033914470503,SVD2
0,0.35890572123648573,0.07433959531892396,1000,0.10282929998356849,4.435332467172602e-17,1.7515976762544087e-17,0.47469740041984787,0.7708282133198572,0.0,2.264368038238636,1.426522224616969,0.8620818375214254,SVD2
0,0.3636199814633802,0.06694504444031825,1000,0.1061994000338018,9.888750429013238e-17,2.6247262198612672e-17,2.7143734673754203,0.614488409209764,0.0,1.0312874230488793,1.5785237300588297,0.4126616198407742,SVD2
1,0.009826940912967173,0.004763039015808595,22,0.0028429999947547913,0.2856134140297752,0.0752060463883705,0.02210215015179529,0.7735561427603899,0.6992346754423642,1.2458995792518035,2.1514795825365223,0.2676478537037812,SVD
1,0.008572064079551515,0.004496051002148517,12,0.0016015999717637897,0.9625159851063168,0.15385175004901294,1.5726520269143118,1.4687963136825903,0.9987626860948385,2.2979784344882983,1.816593914270979,1.2491686395476365,SVD
0,0.8671618316290785,0.0212351184359024,1000,0.11616019997745752,7.88521803701088e-17,4.2614904433097605e-17,1.0136096345822185,0.973399865519148,0.0,0.9193525789099364,0.46995141521722195,0.001061394747362332,SVD2
1,0.00975681849188658,0.002587830238722313,41,0.004346300032921135,0.2590323740071976,0.10678580343837941,2.8004908292985076,0.8763923742316614,0.6045381625360384,0.06460963917453366,1.9674535947665044,0.4954387230897743,SVD
1,0.009953953586267737,0.004446861073657381,21,0.0025329000782221556,0.6044155474580759,0.12153264496171012,1.0253450431051814,1.115580861117997,0.8309749840474996,0.8805988138563254,1.796899494631866,0.25442724037871844,SVD
1,0.009753195984527955,0.003112296760361172,24,0.003311099950224161,0.38628364615713157,0.07713728401683888,0.6418606369319785,0.7759061364070088,0.8489119771327449,0.04240964664662661,2.270014196153808,0.854064220264513,SVD
1,0.0037999223901671922,0.002511994300746629,72,0.009770499891601503,0.1594996494963462,0.06379868019307322,2.273203291726717,2.446137507231294,0.8325433452614147,1.120029618535522,0.36734964881320264,1.845805982171429,SVD2
0,0.5495912428460591,0.02442382098876163,1000,0.10365109995473176,1.2720434895132562e-16,5.069399318735203e-17,2.282622965743972,0.16058564624283544,0.0,0.061767038784263484,1.0879470212310487,0.35682386556713563,SVD2
1,0.00864314927572983,0.0018276257823967653,53,0.005551000009290874,0.29519654486608243,0.16726935286705497,0.6753635153442041,1.626929763442801,0.5874848970450283,0.025716689382192293,2.112855694839803,1.5320932565213339,SVD
1,0.009505243966899916,0.007706127595376176,42,0.004373200004920363,0.46038842259212825,0.07187540378887639,1.8248947642767392,1.5414151712325452,0.8163836575152089,0.834672591284658,0.7629710913017003,1.8771493462263384,SVD
1,0.0013670266565743157,0.0007075086636883799,114,0.019904999993741512,0.8018887162021724,0.21070339120924786,2.8266323501907253,1.2606201554333172,0.9330596929714472,2.410165802174948,1.8275004898239298,1.2423188215458312,SVD2
0,0.9712961260288522,0.0630875915405518,1000,0.1031205999897793,5.250964264520215e-19,2.6967427181583995e-19,0.9722835712767424,1.1422502429110104,0.0,1.1895143476245769,1.3266532507202127,1.2726761721865678,SVD2
1,0.009881724035515137,0.0020662860334128316,31,0.0034021000610664487,0.30656399376609994,0.08722325272017889,2.43792415264552,1.0625345717216588,0.980132093894731,0.9777577080545132,2.767643269855477,1.4075787225522394,SVD
1,0.001029821067360943,0.0003513409169632022,77,0.010265699937008321,0.40434646110650685,0.06418738784186384,2.3136886180859744,2.0645859650253584,0.8621219320186682,1.3610106071108299,0.6659739846685118,2.8305564634850233,SVD2
1,0.007497215675933705,0.004685633616588864,24,0.0029613999649882317,0.7178648947179784,0.1684283145511928,2.170359389743712,2.1996036746321543,0.9474105727668689,0.4683542314492901,1.4218234025435201,3.0630742999730014,SVD
1,0.009981706092182234,0.0017608822635018903,23,0.002420599921606481,0.14813227300931006,0.0709647680105326,0.9274115282784239,1.3933656090843431,0.38794593541751565,0.48612127314318565,1.5804880176506864,0.6289517310639088,SVD
0,0.19150011259935024,0.059099704132687364,1000,0.10554050002247095,4.699713188511738e-17,1.72358055655333e-17,0.8735816397614675,2.6947281156525715,0.0,2.806582776508914,2.3123437311432222,0.496125016860713,SVD2
0,0.1923410386164629,0.023616053040667682,1000,0.10503189999144524,1.7002446540317124e-16,4.3810308732438283e-17,1.4839067777037676,2.9819555157140964,0.0,0.6009629274648733,0.6894139841842293,0.3946833688558784,SVD2
1,0.008387478320614962,0.006850828479571722,39,0.004502899944782257,0.41213419026623466,0.06374777833953922,0.4633733198298513,1.294658061872953,0.8794572275056565,1.0530631391188225,0.5869655761340731,2.1863935452061636,SVD
