converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
1,0.008622143601426196,0.0044000649651164785,16,0.0019024000503122807,3.440244884647995e-17,1.9288370585325186e-17,1.4057611348948207,0.7946309997792076,0.0,1.0322915642569352,0.4217473779315801,0.06173919148596463
0,0.1225513801866886,0.04757090783844901,1000,0.0915550000499934,2.9871522958160938e-18,1.2413653741825969e-17,2.7120999259908496,1.648570033128527,0.0,0.6243640798680588,2.1240032742524466,1.1159143381450924
0,0.04226919141939025,0.007409980612321603,1000,0.09389230003580451,4.4250003249431126e-17,2.1562430110559737e-17,1.3917554822152263,2.265124441197333,0.0,0.69665299990106,0.330451365948929,1.2183817686640255
0,0.033008426596754424,0.004367855918410298,1000,0.09272850002162158,5.4383718535196545e-17,1.4524726884046573e-17,1.8031461564310813,0.14671738332872186,0.0,2.935130491724806,1.688770580766917,2.961015032143386
1,0.009997647660792386,0.0016826654578294734,232,0.022504200227558613,0.03754022991845325,0.016176971668771172,2.6055416742410893,2.525331343464906,0.26181202412033194,0.24577092926389188,1.245457763126871,0.9966607603149091
0,0.020797142570169753,0.0040623390535613965,1000,0.09317830018699169,3.8665463481859126e-17,1.5051945484498906e-17,1.2520515413504354,0.9365624466695772,0.0,0.2392960246586351,2.3976016913206637,0.3744544906958742
0,0.03647413089583264,0.006399523454297277,1000,0.09242059988901019,7.619266459480105e-17,2.7528297246095777e-17,1.3212907685606634,0.8860107627715257,0.0,0.15624309334420117,0.6938694728895274,0.6474818673424867
1,0.009984620348214755,0.002554847528489638,249,0.023755199974402785,0.04931035115639462,0.013072500709928048,2.518362587910997,0.5101847568501685,0.33148177895844283,0.17282641959389355,1.1654416000982208,2.0747489504173555
1,0.009407249910448614,0.002808601533321322,19,0.002073399955406785,0.02709018580078155,0.008975144917901405,1.7783866474665686,0.820391614217272,0.20220917643955558,3.074075313466112,2.008253269938722,2.9286090887865925
0,0.017151749559488793,0.005201676171344268,1000,0.09238160005770624,1.1342792578969664e-17,7.253769565485103e-18,0.7010848994009518,1.9268225157845809,0.0,0.17683277976105094,0.6688740350806581,0.7012056497310173
1,0.007673841295552482,0.0026658851069149016,22,0.0029343999922275543,6.592298561967795e-17,1.9785339827344012e-17,2.7785458694294074,0.5285193167200477,0.0,1.935603930266537,1.029362427021887,1.3961560795976637
0,0.9050232314443047,0.008141882904626871,1000,0.09336329996585846,9.782264332765086e-17,8.180634378818191e-17,1.403970992699568,0.2139205335881602,0.0,1.5342833883782856,2.8658402551474036,0.29592446122101634
1,0.009783688733989163,0.0032878131858242923,25,0.002980399876832962,0.00038213860416964646,0.0002491770685823571,0.2667707075213417,2.0630481888761363,0.024020057667522857,1.156889299257342,0.8504231241714661,0.6150179090503682
1,0.00988559014485331,0.0054031363813786945,61,0.006460800068452954,0.004193018385297758,0.0038306748981467055,1.526784643352375,1.745369162869295,0.1164336911860726,0.2500906780263956,0.3194727992384175,0.41302478480263494
1,0.009986750917803619,0.005348193282497323,213,0.01997489994391799,0.027108262480789465,0.013974953789492518,0.5520782069881385,2.269854192464598,0.462367534491008,0.6271557287076424,0.16642459892080463,0.2164964820857116
1,0.008512668696058276,0.0017910392096614823,7,0.0017615000251680613,0.0014215783072320464,0.00032920196010105085,1.0758713044796204,0.2436671708861371,0.07692839264845076,1.7568332849593702,1.477486248583273,1.0758866789437054
0,0.12461605532206971,0.012303598454562564,1000,0.09153579990379512,4.063002922258015e-17,2.3293556239030263e-17,0.3812220558426431,0.4412537657226374,0.0,1.2252638664532631,0.32012722566716434,1.167010825290025
1,0.0077750595929907025,0.0063279672375066535,8,0.0010714000090956688,0.001680859582307165,0.0004113538974946491,0.9542942423099685,0.19013602933543572,0.12369276072325538,0.021407207638643122,0.6203222085462046,0.176112563031618
0,0.4521312209889574,0.06123070099031983,1000,0.09246419998817146,4.4366447802033676e-17,1.850511717285561e-17,0.9553181548284257,0.5577259579093301,0.0,0.4809841902896528,1.4407282387438487,0.7826864100640849
1,0.009988536023172389,0.00490387168231816,116,0.01159230014309287,0.06648242431056162,0.01966281676291916,0.9168282894099535,0.8695295858156546,0.29647767447374945,1.5299457549253903,1.7126618559825362,0.21896011839360607
0,0.16017650116705834,0.05702270889215441,1000,0.09268100000917912,2.127736157572095e-18,2.5127861558424514e-18,2.952758028533392,1.3171347010355046,0.0,0.04653048857449393,2.561627225710594,2.358415263880155
1,0.006854615495953025,0.0007325119755785408,11,0.0019493999425321817,1.3208174827708142e-17,3.159557662632003e-18,0.7326344867576706,2.9847271798476394,0.0,1.5508442888356937,1.719495783156999,1.6481070088492829
0,0.04100382344486965,0.003501915255539063,1000,0.09156110021285713,1.5511569475844587e-16,4.417819638548743e-17,2.038303249572321,0.6133309834724123,0.0,0.21545307444101436,0.3162231977357921,0.2898543418915063
1,0.00768864318415925,0.005928665952775382,13,0.0015576998703181744,0.00803648042024438,0.0016586931309953174,0.1773753368619313,2.98566391200661,0.900562267936374,0.5124119910886051,0.06385114394661606,0.04021640426210382
0,0.02474800909063873,0.002731824164054119,1000,0.09205910004675388,8.273116100994728e-17,2.6773762227408938e-17,2.627794341744165,0.7806236165885272,0.0,2.398491200413058,1.1552440965933766,2.978211795417197
0,0.031072047813785877,0.004079409606181811,1000,0.0914763999171555,1.9918917368229583e-18,3.813753983119137e-18,2.6658780557245,1.4616431544774253,0.0,1.1118492001325784,1.4786359499820192,1.2293579044127314
0,0.4795123485433641,0.050225812610190816,1000,0.09217389998957515,2.0424390829381414e-16,6.899740146039945e-17,1.6898569686866578,0.3017597649139221,0.0,0.5014882042712596,0.824291643725426,0.5734536342643679
1,0.009930696061230166,0.006925338203634735,13,0.002014900092035532,0.007449847922045545,0.003201616936742957,2.2531225172697082,0.4360694130305385,0.21100156467963532,1.0028082544804526,0.407332968887649,1.4774103277030948
1,0.008760053448705198,0.006350818742277413,15,0.002236299915239215,0.0035787693969857692,0.0009643412879211317,2.918562654254588,0.46953564349077676,0.10099569015865927,3.0053475985690024,0.8873774274247097,1.8971451042473058
1,0.009998792837198045,0.005820118005810878,32,0.004253900144249201,0.0030989646851161267,0.006688020173200563,0.7401470097160434,1.439046650661779,0.1251140673300268,0.6300550052880917,0.20105477978553,0.7286974093428222
1,0.007613300254886366,0.0037940856183819216,6,0.0008777999319136143,0.013415143741892812,0.003959680431065489,0.36284312830247023,0.5589579716000523,0.2573374309424131,0.7411703325362988,0.3919612843378686,0.587012376161653
1,0.008572333123177808,0.0009566974201841063,18,0.0022279999684542418,2.1627179669186195e-19,2.054700653821226e-19,2.795133033943186,1.127870150090505,0.0,0.05807418007956988,1.4603370045868047,0.11901957041655731
1,0.009968444496067765,0.0038073861275136007,14,0.0015425002202391624,0.00012655458309789947,5.029267279021859e-05,2.1549265888947717,2.925709967462847,0.025910930147683822,0.08264384126800284,1.0758197462337478,0.44620819430271563
1,0.00925905693536215,0.005184139811418519,10,0.0010377001017332077,0.005593357960200766,0.0015572108980311872,1.732199075805486,0.05621219874903893,0.32848175465806023,2.46334980612134,1.1749588821182733,1.192182539348882
1,0.009985435825727003,0.0016758181425759737,208,0.019342300016433,0.056821875226139296,0.02217544684854755,0.13431053039377172,0.40349969800636565,0.38064187455798887,0.1880803950917405,1.5222753601163728,2.315273930931598
0,0.07183736854608555,0.0066622674375017565,1000,0.0914096999913454,5.1358242689926823e-17,1.5974212678137162e-17,2.6472455859553676,3.112460797615457,0.0,1.629170958348661,0.8017441784670054,0.7103280191818429
0,0.07186347658201682,0.013957445948352425,1000,0.09128360007889569,6.090604189196465e-17,2.7630351169115894e-17,2.9072790742571635,1.005706388000979,0.0,0.039989514523231406,0.08446220691637008,0.2566945109529861
1,0.007378007160408133,0.0057062257326612464,7,0.0010003000497817993,0.00020626083783014694,5.122504462761729e-05,0.8728892672330044,0.1171136868463507,0.10923383910493775,0.11990642553357755,0.14848583241349012,0.10604142049094767
0,0.08943892330162534,0.016554656752178893,1000,0.09141170000657439,7.015307539875684e-17,3.4102610532111407e-17,1.8664068017044873,2.0802765389855686,0.0,1.484079175105303,1.9106203676343663,0.35418189218045404
0,0.0668763139631394,0.007870248026706887,1000,0.09118530014529824,5.758186179618554e-17,1.588506313758964e-17,2.1612065957515796,3.0762707181228595,0.0,1.8612422877652486,1.021033219479106,0.2921641260229286
0,0.24413994095101374,0.05802121234571906,1000,0.09259909996762872,6.037776359108941e-17,2.8325676053942376e-17,3.0467992245923163,2.1056669729156248,0.0,0.5535341476153697,2.285881408687506,0.35620647323991417
0,0.29740794437661217,0.021411478971611882,1000,0.09251629980280995,9.696641120721029e-17,2.9863425679080735e-17,1.2861861124501996,0.35578840422432556,0.0,1.2743836065658414,0.9131853003177133,1.861262607669035
1,0.00998809355410992,0.004715396165027264,62,0.006450700107961893,0.034542962536693256,0.03349732277257762,1.0716350921214053,1.5516907310598338,0.19703373077117878,1.5656367491643026,2.044392708658326,1.440339676972505
1,0.008006960518211346,0.009563344347998536,5,0.0007751998491585255,0.09218962630402845,0.026179939779814792,0.06559423359650607,0.7919925996181338,0.36769430238443607,1.3539809048683633,1.8615508812707473,0.7194581486302134
1,0.007443054571466177,0.0058524387762640875,6,0.0010663000866770744,0.0011415546849941926,0.00028315305303567846,0.5449028018088113,0.20569084556842518,0.19609145933330635,0.039867583177312316,0.14587216709467388,0.06674212834191895
0,0.11677038649764356,0.01594731617657909,1000,0.09250880009494722,5.1523099572338375e-17,1.453954862125573e-17,1.6590996126098154,2.7975956347114543,0.0,3.0146635174671474,1.484073795061697,1.9381452202305447
1,0.006052956094514323,0.002623057880303321,9,0.0011537999380379915,0.00788101371340961,0.002672211021079185,1.7018909819030217,0.3753682695876495,0.24023424376412159,0.32402746669515503,2.7599138237252596,0.6994785148490532
1,0.009994659077146775,0.0014906127905656857,26,0.002783200005069375,0.049589194422220984,0.020470012234959485,2.652331655135259,0.4559292761664895,0.3408996453025625,2.805774941566902,1.8198580437163017,0.7017065471802306
1,0.009986858856279816,0.0026919687777403733,23,0.0027115000411868095,0.034307418655351585,0.01836520233459383,0.5047958958515579,0.8959576914194436,0.2142215419489856,2.847165468226632,1.8635481274510928,1.4201414635745129
1,0.009983969697734825,0.004171381461991408,29,0.003680699970573187,0.0006664137365562959,0.0003906996018928951,2.2877855515681995,1.033603126997793,0.03343802321373265,1.8899485987792648,2.374928472614223,2.256975718935604
0,0.1171511017527654,0.01411458687224482,1000,0.09224669984541833,3.5897116940532345e-18,8.564752396854331e-19,1.6698135569443822,0.3627175377856071,0.0,1.4828873781173257,1.3852402949110976,1.0198203113666056
1,0.009964485990036057,0.005516860620339637,181,0.018184500047937036,0.02425129962456047,0.015973544417029573,0.2653520552147999,1.7614144844686985,0.20625216232783689,2.027305573369094,0.6194643121382488,2.1727242515552523
1,0.008290679729706164,0.007066605858274677,13,0.0020242000464349985,0.004955640963351124,0.0010908008996871543,1.9374839524066263,0.49733342117772755,0.5901856768941468,0.15660439324937547,0.029825815149371326,0.006027372672467557
0,0.0789344172457312,0.0032357285157146773,1000,0.09744670009240508,5.586276516508612e-17,2.769791369498193e-17,1.431979265154561,0.7267610254118377,0.0,1.0954733832889225,0.5701540293851535,2.1188123218370993
0,0.056533851802397284,0.01136577043158717,1000,0.09189560008235276,4.9786856579804886e-18,4.3313251021234695e-18,2.8765519451626638,1.2344760313610923,0.0,1.001497751488174,2.49690687360698,0.7753846901063675
0,0.059246581360758936,0.006114686799326798,1000,0.09196650004014373,5.901054164017303e-17,3.92339314724883e-17,2.7598111098258844,1.1321896357968857,0.0,0.89512792270971,1.8205440447751666,1.8684519879674282
1,0.00981136744488867,0.004795206529298996,40,0.00468500005081296,0.0023069488604764415,0.005038403741615512,0.40619033472984434,0.6897540836457234,0.22909854507150165,1.608609167824902,3.072466101558761,0.11285191485735702
1,0.00982592481682767,0.004316640971970097,86,0.008649500086903572,0.001969314084057346,0.0033769807406299804,2.756206257767724,1.804411871994886,0.18809597351660887,1.4873054156071428,3.0843455262797606,0.4497945479621954
1,0.00965570595298847,0.002854807616445311,18,0.0020701000466942787,0.0023394590426221835,0.0016554656549997752,1.329400184926758,2.8659432388352357,0.16676424624996286,1.561609182929378,0.3142220564869054,0.9871495216218591
0,0.053435463860677185,0.021006756554987453,1000,0.09176329988986254,1.0673331629652512e-17,1.6295743839170948e-17,3.0694229027299045,1.4056638692257941,0.0,0.2349085171849623,1.5722908684762433,1.33157071944599
1,0.007632078703951648,0.0030842052206465536,12,0.001466300105676055,0.0034485429172918932,0.001745941722489863,1.5295052664127553,0.7455932784981343,0.07481966245053438,0.2667693873623387,2.0029701001234095,0.5784047717016323
0,0.07879659015610875,0.0058576276517865785,1000,0.0913237000349909,4.958031135746292e-18,2.044499517052261e-18,0.029300975221526304,0.6137099826818933,0.0,0.34622301208816,0.6474760298817315,0.5223072043504198
1,0.008437431248763,0.003500563874613474,9,0.0011558998376131058,0.00010006059424657738,2.493603494333497e-05,1.6565771022004103,0.18982140776544787,0.024915237169564782,2.210394841314633,2.1174329254241204,0.9240743467334291
1,0.007925278554856488,0.0017368962222755115,11,0.0013345000334084034,0.00585362150207927,0.0014840607576315314,2.2523915456857626,0.5621909227798074,0.10515637797790046,2.207275196589807,1.4532483775741971,2.5645815897387942
1,0.00996799166699617,0.0041593669175720455,134,0.013421599986031651,0.04803441450871152,0.02066920270091012,1.6032636822950086,0.2438018907807149,0.7954491189656894,2.160010303509994,2.8216773488219427,0.5571843795014857
1,0.009951282007900224,0.0051127559357331655,7,0.0010963999666273594,1.0976383743298371e-05,5.076791317505433e-06,0.15742198087221618,1.0133284505598228,0.010169543027874586,0.09614085214314816,0.12539883398305873,0.08170810301740827
0,0.2122638978263988,0.008905869347954242,1000,0.09100150014273822,8.101548137966829e-18,3.628057505657988e-18,3.010278487151806,0.79289662832463,0.0,0.9465072698356214,2.3238266131101497,1.6669535168728356
0,0.02903318629108114,0.004906468144317779,1000,0.09203960001468658,6.56978212826184e-17,3.296472167495331e-17,1.7083110942535242,0.7228380849825919,0.0,1.3265925224943995,0.6676257891085693,0.5345118719939643
1,0.0066562993254648765,0.0047745796698586505,10,0.001261100172996521,8.383735004033984e-06,3.751862032742907e-06,2.0066045759286446,0.03907062361056113,0.0802011846373033,1.0403859439743202,0.033374652982874675,0.9597011894906085
1,0.009989699014360458,0.005151881157716866,520,0.050119300140067935,0.02335116425795121,0.011171371791211606,2.606895226033122,1.9928713528265107,0.2212703637462166,0.7075521377226206,0.5501562050298219,1.254167917571805
1,0.009994525080976651,0.004742855791471086,114,0.011815299978479743,0.020568983128230314,0.01786270679584247,2.455218209465335,1.846091244493933,0.20451141342201984,2.8190841442340466,0.5363833302785244,0.08534919870647652
1,0.009995107634163836,0.005140471248245599,158,0.015849499963223934,0.033032177239713204,0.01587155650344955,2.5836177379323018,2.5912378086053067,0.3851561775869948,1.9984049286820893,2.701785083881786,2.245275779045511
1,0.009944461267846316,0.003758506571690854,92,0.010062800021842122,0.0226488241832908,0.018243021094324914,1.4785011408289677,1.290745451209685,0.18758517329946578,0.7120970740275263,2.4077333831987966,2.8488213376537166
1,0.00984853551758344,0.00427681013151664,47,0.005109100136905909,0.012399678225569062,0.014162376663521707,2.467879037871307,1.519574582042643,0.18259559546368095,0.9596919883734225,2.7600080937223543,0.021534133847087134
1,0.006313041616867457,0.0037280212216629356,19,0.002091699978336692,0.014042674984560844,0.0033358904954075485,2.747322859881966,0.22927061955039285,0.2618948626617101,2.4047012493346194,1.121754405923471,0.4376168442097614
1,0.005631060306739236,0.0027516849148240675,7,0.0009113999549299479,6.43665911021266e-05,2.0429172808351122e-05,0.9112636106718055,0.025127931557563432,0.06052707146359182,1.3137201935635803,0.7743876358572175,1.3795554573952604
1,0.00897254310656247,0.004070255375034088,13,0.0012927998322993517,0.0013893826389777169,0.0005737743378802241,2.3770743426008405,0.630639980036868,0.06051162011409547,1.0560804465515048,0.6990480703491361,1.7512882982922588
1,0.009965073047635404,0.0006585250625153689,18,0.0017947000451385975,2.0925524510565134e-17,6.010345066854921e-18,1.973371675845108,0.4516100780234975,0.0,0.3189068222397835,0.21139413941621799,0.1351969045280179
0,0.027040745920140524,0.0036141270435410635,1000,0.08983819978311658,4.8232814455069094e-17,3.6417690736905064e-17,1.1090007601937195,2.1909229502625376,0.0,1.139498320294205,0.30609784090231873,1.0352487208728656
1,0.007093457954954562,0.006971726941988228,13,0.0020264999475330114,0.00046954260534281015,0.0002148828614336474,2.626286282689788,0.008794684906661132,0.4352595310134078,1.26258101260865,0.28568500987978895,3.0249071127054927
1,0.009696119495051402,0.005637808669676324,25,0.00286979996599257,0.0004183783157270477,0.00026895577585484297,2.6552941484621626,2.620340255160592,0.05405561193938955,1.224761535333263,0.2916498426751528,1.1900975591529903
1,0.004323025087202244,0.0017233531898319123,5,0.0014068998862057924,1.380602348654059e-09,3.9406635485084167e-10,0.2460004549252779,0.08171413601263788,0.00013031146844290025,0.8634412288399059,1.6594900147413973,1.052113938040776
0,0.1754426641600005,0.01702847902341144,1000,0.10694680013693869,2.1533034560873542e-16,5.677032294913243e-17,2.539675259710081,2.5753923611810627,0.0,1.2102552438863239,1.2526628858348088,1.3184706306384566
0,0.12532058800415,0.015303727245995814,1000,0.10212439997121692,1.3192602229102252e-16,4.194234151457554e-17,2.836822535740737,0.7153342158352576,0.0,2.9650862886684894,0.22628112085530194,1.678057947444761
1,0.009999574707353274,0.004797723512967569,32,0.0037094999570399523,0.018125926460610346,0.026814443357899915,1.067936331678653,1.3989518503767169,0.19968747779973775,0.7394663512474405,0.479530945529167,1.3027110922454972
