converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
0,0.2474674415612128,0.07284247846108467,1000,0.09048610017634928,2.256844523601093e-16,6.356324786708098e-17,1.9969643157088346,0.6359601222558426,0.0,1.4998269094808307,1.253794872604549,1.867593557467326
0,0.4986278361737824,0.09013280371039346,1000,0.09095670003443956,1.4973542800669977e-17,4.033544579912531e-18,3.039586223840307,0.6492658613134754,0.0,1.4016708813326755,1.5155184534118005,0.46780080434098537
1,0.009321596702951945,0.0033212618920657098,15,0.0018394999206066132,0.4323765930171494,0.11080437509756992,2.589269977976197,0.6552413658529854,0.9275125450300526,1.2652846560778634,2.1717218698160536,1.030001225183307
1,0.009856762820560142,0.005260977005381428,22,0.002608200069516897,0.20423139850302005,0.06226371681072294,0.6378207227468375,1.2522625979339246,0.4871359318192405,0.9378888529562088,1.1342765521589424,0.6256507575646998
1,0.009826480429595798,0.006906591709140645,28,0.0034879997838288546,0.14990868154506176,0.03959831661691428,1.1530422549142263,1.3855894591901627,0.5679336561828019,2.199855722570864,0.49252198381907064,1.8419038143212634
1,0.009307306213027316,0.002869352298577568,40,0.0044079001527279615,0.3113168080617103,0.077984683990397,1.2111348822724342,1.0655171286103418,0.8375249052977519,0.5291914966659839,2.6096595166986774,2.223284122349737
1,0.009468516900728394,0.00577684946626997,56,0.006096000084653497,0.3961268031912086,0.06468090862708631,0.8502160806785222,2.3015832055387757,0.8037654038757978,0.844069580819391,0.9674198953604654,1.580535403300595
0,0.13609144507178264,0.03237601575893704,1000,0.09214439988136292,0.004253960309632697,0.0010702624671453786,0.8127053094915041,0.16417880264512963,0.1632060252578545,0.42398466156259484,1.35656434227745,0.70207014506853
1,0.009888188840955681,0.0040306267947429536,86,0.008737199939787388,0.4266543008226354,0.13545094981984382,1.6067677956149726,1.2469792401598179,0.7456615412496874,0.9379058431533638,2.198436372031095,0.06462123465611791
1,0.009787140743402109,0.000895583894365784,167,0.016340999864041805,0.09891260053510564,0.052141093631207745,0.21500884661342387,0.8920568069132742,0.8901098473350675,1.5120848994979745,2.980505401534444,0.246302801518699
1,0.009442802763245333,0.0036705070327481266,46,0.0052022000309079885,0.1891460385509852,0.0923881487004676,0.018230751870464523,1.3566438996862868,0.4674447026997298,0.17742253468767633,1.088376840437446,0.5622891873094423
1,0.00921372387516953,0.0028682452153285295,20,0.002508800011128187,0.26824088252516554,0.07732113210594778,2.786896453600336,1.2028894290079348,0.7745988406883856,0.6865831320686739,2.6419318826245455,1.6639002648908228
1,0.008677215335450149,0.0011457618696122634,31,0.004151199944317341,0.44872791510564775,0.17011936276938394,2.7020334560706942,1.9859705016831413,0.7036795642409269,0.4740396972817047,1.7098074060900537,0.7739655369290848
0,0.031858467043912354,0.011152311288164709,1000,0.09156059985980392,9.110358689149996e-05,2.2764097751654923e-05,0.9174887470796458,0.16341794891132677,0.02564246405540426,2.5693004576497596,2.1225053919537107,2.510596415211314
0,0.2613638076822562,0.08883210998918781,1000,0.09334470005705953,1.5965145490561297e-16,6.653866181795393e-17,0.5470285329001148,0.8105302601915235,0.0,2.2972865240979203,1.4974092792630946,0.7942727301391983
0,0.277865073355222,0.07993497241692518,1000,0.09305060002952814,2.6489896174609127e-16,6.957995204419878e-17,2.6544564283931074,0.5824659667164332,0.0,0.9673522952273639,1.5949610784260284,0.4281176368081736
1,0.009826940912967173,0.004763039015808595,22,0.00353639991953969,0.2856134140297752,0.0752060463883705,0.02210215015179529,0.7735561427603899,0.6992346754423642,1.2458995792518035,2.1514795825365223,0.2676478537037812
1,0.008572064079551515,0.004496051002148517,12,0.0014215998817235231,0.9625159851063168,0.15385175004901294,1.5726520269143118,1.4687963136825903,0.9987626860948385,2.2979784344882983,1.816593914270979,1.2491686395476365
0,0.5025503455025189,0.09705937126645202,1000,0.09168439987115562,1.684250911688263e-16,5.737310527714592e-17,0.5468842473795479,0.7865084165666762,0.0,0.318555296370294,0.12609887308790402,0.2652086120971986
1,0.00975681849188658,0.002587830238722313,41,0.004163000034168363,0.2590323740071976,0.10678580343837941,2.8004908292985076,0.8763923742316614,0.6045381625360384,0.06460963917453366,1.9674535947665044,0.4954387230897743
1,0.009953953586267737,0.004446861073657381,21,0.00269059999845922,0.6044155474580759,0.12153264496171012,1.0253450431051814,1.115580861117997,0.8309749840474996,0.8805988138563254,1.796899494631866,0.25442724037871844
1,0.009753195984527955,0.003112296760361172,24,0.0034719998948276043,0.38628364615713157,0.07713728401683888,0.6418606369319785,0.7759061364070088,0.8489119771327449,0.04240964664662661,2.270014196153808,0.854064220264513
0,0.04703667987979351,0.02682264789122773,1000,0.09194470010697842,0.005548426879531909,0.0010980213740150392,2.503794608857092,2.754413214518431,0.700970748845042,0.5281505686135404,0.02991079719141476,0.3873314564102035
0,0.47601517604252974,0.04881844790901462,1000,0.09243969991803169,7.147881477922474e-17,3.6968467548453604e-17,2.1918475933889034,0.7064703666441261,0.0,0.13055538352416063,1.2284210342396964,0.20664149306756485
1,0.00864314927572983,0.0018276257823967653,53,0.006290199933573604,0.29519654486608243,0.16726935286705497,0.6753635153442041,1.626929763442801,0.5874848970450283,0.025716689382192293,2.112855694839803,1.5320932565213339
1,0.009505243966899916,0.007706127595376176,42,0.005049799801781774,0.46038842259212825,0.07187540378887639,1.8248947642767392,1.5414151712325452,0.8163836575152089,0.834672591284658,0.7629710913017003,1.8771493462263384
1,0.008008549348661945,0.0024814994714762017,64,0.005982099799439311,0.7104359984376897,0.20140600268349335,2.0150550499861897,1.2589240967062365,0.9164911369498342,0.9378678906681053,2.0471556804168163,0.16606119927829519
0,0.34276069738174625,0.05896857551740555,1000,0.09113149996846914,5.912253816522181e-17,2.2426348338373757e-17,0.24620865272562356,0.8793678089975399,0.0,0.712391969937801,0.8126038997636571,1.00333190002753
1,0.009881724035515137,0.0020662860334128316,31,0.004099000012502074,0.30656399376609994,0.08722325272017889,2.43792415264552,1.0625345717216588,0.980132093894731,0.9777577080545132,2.767643269855477,1.4075787225522394
1,0.00928832598722716,0.005844025045267149,101,0.01038739993236959,0.5433645424018034,0.08343094553874701,2.6940740558248164,2.091004688188187,0.8388768959926332,1.0595973379809065,1.0970190062199996,1.1994584717644738
1,0.007497215675933705,0.004685633616588864,24,0.0029096000362187624,0.7178648947179784,0.1684283145511928,2.170359389743712,2.1996036746321543,0.9474105727668689,0.4683542314492901,1.4218234025435201,3.0630742999730014
1,0.009981706092182234,0.0017608822635018903,23,0.002374600153416395,0.14813227300931006,0.0709647680105326,0.9274115282784239,1.3933656090843431,0.38794593541751565,0.48612127314318565,1.5804880176506864,0.6289517310639088
1,0.008673203012964668,0.0024411983968264973,74,0.007269999943673611,0.5420097396610836,0.17787160877229483,1.4212528984038988,1.3669213232997295,0.7449718448413621,0.4550420452603002,1.4969989003526099,0.4401269208560814
0,0.17895386889595186,0.031191004515745867,1000,0.0920613999478519,2.1898295689585028e-16,5.711031908440548e-17,1.4927502979538372,2.917223158628376,0.0,0.6674580154419258,0.7479307208652428,0.3172121091932203
1,0.008387478320614962,0.006850828479571722,39,0.004435000009834766,0.41213419026623466,0.06374777833953922,0.4633733198298513,1.294658061872953,0.8794572275056565,1.0530631391188225,0.5869655761340731,2.1863935452061636
1,0.0090479795373725,0.002825929135324015,20,0.0024061999283730984,0.36610871810697937,0.10896483827260935,1.9366243784485135,2.390420780538806,0.7380080593557617,0.03330880441903172,1.396740169459191,0.5414131003767952
1,0.007517298983807973,0.0010709894268030762,12,0.0014152999501675367,0.8443712857687291,0.26742954360303794,2.068994114032871,1.4772216141570258,0.9735215235140224,0.23100284991649642,2.0335148285560667,1.8151533960659219
1,0.00821865897840391,0.00603715871637357,18,0.0025855000130832195,0.4704440186636258,0.09466501194749835,1.3021000153904014,0.9969703032263437,0.7975038862673055,0.3700637363589388,1.0774358846986392,0.0631268632814388
1,0.009915195958028597,0.004980397707710365,12,0.0014120000414550304,0.36292843759738475,0.059746396719725085,2.020385177010228,0.5891254272740074,0.8102267275597258,0.9572919537136153,1.6709319930740176,0.11731001612699199
