converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7
0,0.061490243852682626,0.045659508234960795,1000,0.20104239997453988,0.2617576687600792,0.03586574492947051,0.011231967414869981,2.635725427015403,1.5519282787307227,0.7241516105938022,0.4544582391440315,0.30097738916545325,1.0665681444741817
0,0.0034827683897023162,0.007378742617265798,1000,0.20250220014713705,0.7578904892255157,0.03260302441966754,1.1697756273292086,0.7940749700821526,1.2100497279508886,0.4252176157295615,0.7471169201454515,1.2053341772580453,0.7953410650522059
0,0.02303743898352229,0.08867223581471367,1000,0.21589740016497672,0.419575204061661,0.03648963746146302,1.2037994039465545,2.7782019696102083,0.356640770724145,1.1813700826394464,0.7173690865530196,0.18816025324918195,1.6850358940246561
0,0.02645551289499828,0.05424179954727365,1000,0.23661069991067052,0.012050693360801772,0.01695939680782005,0.9701397930144857,1.1972525664837477,0.4759478745624439,3.0486781142666777,0.30781354097320035,1.443075398737914,3.009609833690048
0,0.007682676507575767,0.0009503797928270188,1000,0.2906778999604285,6.164656709226476e-05,0.001282008258066118,1.6392755185789376,1.4027511176945433,1.4018308575000082,3.1297202762530327,1.4698551983182666,2.838794127670603,0.008771851747966684
0,0.04430632930555127,0.035868842687366204,1000,0.29512999998405576,0.6066208991764637,0.08945277041253244,0.9051386174816357,1.1730003563286786,1.46062660882563,0.5455495237051196,2.143355486691931,2.6071796505857066,1.7988362403742293
0,0.01082613000497983,0.0063491844959995035,1000,0.22291010012850165,0.04861851594941784,0.015224460988118473,1.3414664194262256,2.9468335979484666,1.0734609781851034,0.2609764745200813,1.6792586047505793,2.850136817150002,2.134774215131187
0,0.006161196786167238,0.011911065480664241,1000,0.22075950005091727,0.028888791906394207,0.035365009870504706,1.3576889386645856,1.0918732894150365,1.0838595986107062,2.975669915364034,1.5302705271419166,2.170111474710709,0.2622048587926758
0,0.009235686967644575,0.02051550090543279,1000,0.2069455999881029,0.37451362494576457,0.0474453167709533,1.899691867115065,3.0196781195387286,0.5259168859893872,0.6610779098934483,1.0096765961535312,1.9343010441684507,1.2725903808791248
0,0.007375745090569471,0.006865933647011674,1000,0.20570549997501075,0.26144462573841865,0.040141673186774446,1.514476763067732,2.4360860854201096,0.6259252014487888,0.2986502552831678,1.647988631137883,2.585736908259885,2.2963806166190155
0,0.02611105165603901,0.05796270245755702,1000,0.2287324999924749,0.05042177741174274,0.03442775305836711,0.19917624440221404,0.17949498550055942,2.800266294074013,2.9447428399124522,0.40853735756847787,1.661668730696671,0.7533037507471367
0,0.0032178862101193677,0.004439067516011271,1000,0.20549109997227788,7.172864918767543e-11,1.2007661555700002e-06,0.7222747555887601,0.3459386748539419,1.6806589159182228,3.141580497283396,0.03853296561465003,2.587098266006091,3.0241465927259075
0,0.026583574973203884,0.03695358794801957,1000,0.2047560999635607,0.00149809588943564,0.0069250371346732285,3.102785121526547,0.7744947070312693,1.4863117063156501,3.095482836527429,0.7978144304359419,0.21630459075222142,2.10971337311833
