converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3
1,0.0006097386543708529,0.001148778549113165,65,0.009600599994882941,1.0740628829101395,0.15209315349793562,2.01017612456662,1.845362004409119,0.25385461527260444
1,0.0008402739244385128,0.0005100905020841444,274,0.038728300016373396,1.8933107503111584,0.1712843295461242,3.0611265361598132,1.0503012110582066,0.5275548709626845
1,0.0008256714225796623,0.00039099888214386136,78,0.01162180001847446,1.8910422035982584,0.17330569652572728,2.474463080396788,2.619322945624857,0.549609542012365
1,0.0009733609585143688,8.282529976427985e-05,72,0.011112699983641505,1.279601831455852,0.14894625595247388,2.1041637466030454,1.8772822950762293,0.1772645740809229
1,0.0005681687867728677,0.0002721157158372503,144,0.02134089986793697,1.725348695028362,0.19623388886046908,3.0130602694654325,2.526582854242311,0.7665135185492065
1,0.0007626455205076782,0.0008589596918286067,42,0.006898100022226572,1.2619552104855511,0.1866461166358323,2.409637606890994,1.0301645783106874,0.6816263149978462
1,0.0006583984643078127,0.0009728355269105372,53,0.008887199917808175,2.043929869797866,0.15142534015241413,0.12675845512613204,0.4044570614796715,0.239553757728181
1,0.0007216915054947239,0.00025696807631356733,94,0.013979800045490265,1.8669579274118304,0.1568621692847167,0.6172932704923371,2.236196732880087,0.3399922475693091
1,0.0004865847236999021,0.0015718091393474335,80,0.012288300087675452,1.8234298756906204,0.1468610155983347,2.1865018895439654,2.3813521368923904,0.09933279723343791
1,0.0009653794889264649,0.0007355382718181176,39,0.0061697999481111765,1.3135301267060273,0.182010595451106,0.3296845668158821,1.6107400547127817,0.6379703448633123
1,0.00048384681089120115,0.0004058466147576997,83,0.01306180004030466,1.8530551268707836,0.14599723566540895,2.8216531558895985,0.6608875614751928,0.03184163012014185
1,0.0009977396406472621,0.0009554388687484696,372,0.05288470000959933,1.2301209348549158,0.163420699791877,3.058007275516454,1.6313244029862954,0.4337142761957566
1,0.000968549629459397,0.0003916006717496502,64,0.009699200047180057,1.0759367069448493,0.15784995134821206,0.8514281717954097,1.6567182669354423,0.3554661613261789
1,0.0009501628246997865,0.0007415386542262135,48,0.007572599919512868,1.2962693770409366,0.182364860319709,1.4614542439240141,1.5097068988652953,0.6413786751096269
1,0.0007864655123796306,9.325665600995797e-05,80,0.011633299989625812,2.3256947968694397,0.15681955392520525,1.474381428007825,0.23496087401329732,0.33931067392877434
1,0.0007994731130906988,0.0002546663764066914,86,0.013763200026005507,1.8590501873045993,0.17895879874403375,0.8889962781332033,2.601024598089197,0.6080572244677196
1,0.0008614012527818563,0.0004430914496603772,88,0.01352290017530322,2.1973934497787186,0.1899081621561728,0.9586813656192295,2.1833420136714032,0.7112443632603083
1,0.0005544658730923227,0.00020512286703167786,94,0.014717900194227695,1.967312336930218,0.19394784951108182,0.8931523473652252,1.9580719304652234,0.7468415731744948
1,0.0004974053507531413,0.00048164402520687563,42,0.006525599863380194,1.9224967988123585,0.14608334484014443,1.0438675821893275,0.5874406113286286,0.04352519549665068
1,0.000821690951938869,0.00019876631679480842,146,0.021519500063732266,1.2752789507342952,0.16362142846033104,2.826684204779852,2.110105906091922,0.4363102534201113
