converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7
0,0.01090604983127302,0.0074926371326947275,1000,0.21187900006771088,0.3157987020779088,0.0377264985734214,0.38809741221246963,2.405896130275409,0.7383370382931513,0.5037911145791334,0.4810868123392309,0.47206434555840987,2.25608923409242
0,0.003606274772935001,0.009068612151258365,1000,0.21180779999122024,0.685042717885398,0.03354234290836991,2.0356206749413643,0.5721610966906607,0.798232933471034,0.4399502349051589,0.42765299488439723,1.1593956280575934,0.5531881455869514
0,0.03663142948392186,0.023543690565250415,1000,0.21068020001985133,0.3957427555035661,0.03279072072501557,2.6750821925714012,2.6257642806143977,0.5243880462725521,1.3768255489952255,0.8927077354993375,0.20371003433239476,2.494171725207438
0,0.06343267748515737,0.06916516673083084,1000,0.21061579999513924,0.012177582894335535,0.024695230513257622,0.593089084416583,1.9136287352941022,2.29316565974978,3.0447717849218616,0.32366110513941937,2.6078566720442122,1.2370410245921475
0,0.018198643959850363,0.01544693808138503,1000,0.22082699998281896,0.0014815869699811091,0.006651925109044109,0.167238887138077,1.7810822273492732,2.638794023661416,3.1086224002270955,1.2222671379307817,1.3081178351919052,1.6432120493135192
0,0.011689668162409865,0.008894251440895192,1000,0.21164079988375306,0.29509182167838466,0.04189541511710596,2.0772802938316026,1.1475313438131574,1.88443681318644,0.2872485830145539,1.786351584197698,2.7116241735628184,2.0475609937737773
0,0.03337831774787475,0.025085232658553464,1000,0.19470300013199449,0.09361404815235144,0.04945477342131227,1.463382547824264,2.774349165023244,0.7344370460108864,0.3568963845873681,0.18799736954893076,2.9932166404954863,1.6924179177007754
0,0.02114045023707731,0.0333890344341724,1000,0.1934070000424981,0.009763267349206536,0.014038141211836384,1.0385911563095007,2.7351855628873887,0.3314763545151447,3.0146554531763528,0.9909424283625176,0.40359176010206355,1.568363708918581
0,0.019138605107360318,0.057217872516515604,1000,0.21150230010971427,0.597938224385655,0.07563449257624597,0.6216588593302648,2.7952222991363804,0.4997150943355555,0.8513523848873241,1.5531058841449534,2.0851118766037864,2.0116991122004695
1,0.000880065768797409,0.0020067957657723223,42,0.01011810009367764,0.14132474886313295,0.02234769379434742,1.6879417078737315,2.490960832888703,0.6240526695131123,0.16652181326547844,1.5532178054607664,2.5929861890833132,2.1704885114137227
0,0.011372292464927066,0.02496238199603718,1000,0.20000329986214638,0.04529333103309187,0.025806599115469956,1.4395632613348788,0.5363317370300917,1.8712027609305864,2.9056161620630814,0.6346932486017502,1.7585950553272212,1.1406996072264182
0,0.03475101948397647,0.04509372725322775,1000,0.1979113998822868,0.0036269697964022634,0.012138925247288865,2.309947307910156,0.9636920632159915,2.248767879582857,3.0638939504068343,1.4520148677500506,2.6560933042039565,0.28089792690903215
0,0.04843699133297738,0.04996162503483603,1000,0.21493489993736148,0.00021429717659990797,0.0015958447242245659,0.5581781629404685,3.1208249870353173,1.8814762362401107,3.113008167049834,0.23944459081704705,2.4936677828317317,1.1180843767545259
0,0.02295219608176033,0.05262254927921436,1000,0.1985793998464942,0.014518376014255777,0.02187584659769182,2.5571964855749654,1.1393564100012652,0.42162729650537134,3.0378490984287136,1.221419462159627,1.3656103095274896,1.350376276880505
0,0.05176162524380337,0.04965932106759475,1000,0.2004352998919785,0.003951810410802043,0.004356033542415512,2.271424939052846,2.9072426930032758,0.31031080083894036,2.978195602211075,1.2125932837281856,0.07090139391014194,2.3314319081116017
0,0.0072536167243680595,0.040787030731621654,1000,0.19976330013014376,0.0005218423962718837,0.00661948058419027,0.0644807995474066,0.3372746751649318,2.971190259686271,3.1100602361843928,0.2967689540387095,0.2087587390773673,0.8872924951175962
0,0.09927861042709395,0.0263484107116332,1000,0.19223370007239282,0.006316765058333277,0.012271394150418632,2.285754092510063,0.21062009259807016,0.8842625579539751,3.0465870540886772,2.3582284136650156,2.3099606834682263,2.911275589984072
0,0.010534663713068942,0.006554469135409122,1000,0.18957499996758997,0.00012336282300856068,0.0022507976512549746,0.20758109991560314,1.8965213605004854,2.0894507388246484,3.1288515002345427,1.6260753280974671,2.5496195683964125,0.5933671012879671
0,0.004023642364575305,0.005583283337104308,1000,0.20112260011956096,1.3678484466096514,0.07531735126187486,0.9223990031335569,1.3500311839691506,2.316145569183151,0.8413307859721186,2.722144634692272,0.8914412628838111,0.15416118690977498
0,0.027514022481729163,0.017242858517213112,1000,0.19563969993032515,0.0008826430663219907,0.0056414105134977065,1.379308170632334,0.24400097024750522,0.369344448063047,3.1132683213517955,1.2145794089763555,2.160967144959523,0.7636513785203163
0,0.0865756392553367,0.019210682292606435,1000,0.20643560006283224,0.42324166263253704,0.025553779759630652,0.1774718366250969,1.7532112727549463,2.5326414765731116,0.6588150248797771,2.5012154073927118,0.25187932860028717,0.7198961015527656
0,0.01675621199048679,0.02554102927952495,1000,0.1981571998912841,0.2809412828233658,0.04039653427527761,0.002471393328314697,2.7633095648479795,0.22492650664254255,0.4794139392752763,2.484038880428572,0.8484880717915875,2.730188039705941
0,0.02878390635082873,0.03830884821610568,1000,0.20106910006143153,9.766934320566974e-07,0.00010385596173676477,1.2292145665636527,0.11335149991556827,0.6839728269956207,3.139149915072215,0.5842520163847178,3.054705934074847,0.5296744400230993
0,0.016061162154385057,0.011384494476539563,1000,0.24810460000298917,0.2859178448427238,0.031720833169676645,1.2526857874384145,1.9278922690368958,0.6814399489490004,0.3608341107708264,2.9473810018099984,0.3519404868624285,1.7216918272028696
