converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,method
0,0.038660377277504925,0.06301701110747943,161,0.04013570002280176,0.0007336221311021241,0.002905805604324006,0.3603976742510824,1.5094140201593653,0.037191024518885715,0.5977221616341953,0.5602426438839174,0.444671055210494,QPSO2
1,0.00091765569004216,0.0007871277482097179,38,0.00479010003618896,0.5476959146231218,0.08054948478917205,1.1328566652428358,1.5049704509460764,0.9352422249621617,0.8117835763811381,0.6783737514540404,2.907878101114423,SVD
1,0.0009733181180980046,0.0005456718121471306,43,0.008104000007733703,0.8261061450411938,0.17482708039413994,2.2628003692011918,1.8191630533919412,0.934402771803116,0.1932763378883746,1.3518120376977931,0.10659209464863384,SVD
0,0.09872585126460501,0.19961207170151926,201,0.047394199995324016,4.485438746104029e-18,1.3170612247958247e-18,1.3811485920849877,0.14501427429186362,0.0,1.0629282084209497,2.168406087894237,0.46185203785240425,QPSO2
1,0.0008780075351937922,0.0002523392002585205,32,0.00497230002656579,0.4045044069846894,0.1403262880527473,0.10932774565677937,0.5767007915800599,0.9796389641785241,0.049757461634071465,2.258016579121696,1.429330736149576,SVD
1,0.0009426911041748507,0.0006544694845208536,70,0.009779900079593062,0.4149285732896075,0.06461347596206003,0.40378953563444897,0.9511521455614611,0.8430358203204061,1.7489168810957205,0.7997076783647525,0.4838898881023104,SVD
1,0.00098098044488543,0.00032739050212813903,74,0.010722700040787458,0.2472741323458613,0.08160416251049175,2.3340756435195598,0.3439002919092289,0.9797145487644087,0.18342137080362964,2.271971311163009,0.11858324017662093,SVD
1,0.0009867617976431749,0.00024306589146300207,59,0.008230300154536963,0.4503737961393839,0.0991572101841697,1.9235594816771755,0.5099803319501319,0.9624671342296193,0.75583399182351,1.480804156625112,0.8908518967372254,SVD
0,0.17800056444940218,0.10965477272386967,245,0.06153600011020899,8.026556286173844e-17,2.2388988670149088e-17,0.5462379987576615,0.5875686534684705,0.0,0.273347636456053,2.502000767291284,0.6030154988962311,QPSO2
0,0.13748264372427468,0.16830604924078582,207,0.0570851000957191,2.0735047771623394e-17,6.028045177479613e-18,2.1823732868833883,0.27567564197949945,0.0,2.325761529460965,0.5858067744420539,2.508521117663654,QPSO2
1,0.0009501880563079253,0.0009146968840907106,105,0.015842600027099252,0.3928216346114652,0.056272585392295224,0.43085595838467006,1.942598345080361,0.9714416473591304,1.6935022717280448,0.46316768962274946,0.5692545614616041,SVD
1,0.0009897172101368868,0.0003512246234488569,207,0.027405999833717942,0.054729695829786845,0.056915831170009305,1.4196574241092552,1.4575249334014906,0.3376035826864485,0.3850090396139416,2.63719244559553,2.10405748888365,SVD
1,0.0008972593080582799,0.00028485229993783107,284,0.07190370000898838,0.4366061115561326,0.14788816475224922,0.8509914515959114,2.342268566739504,0.9849632708921582,0.35137719070990014,2.4629082142334875,2.322162947355121,SVD2
1,0.0009708530682742297,0.0003363563073568331,628,0.1464732000604272,0.20347694723405704,0.07052262383334484,2.088120644430324,2.6988265345599842,0.7847160440494608,2.3817644465967986,2.2607775908979457,0.8659154179937509,SVD2
1,0.000918176396905278,0.00023013692357012352,48,0.006273099919781089,0.3443997214567738,0.10059234376235279,1.4686778027532945,0.4735752471835468,0.9173214206340706,0.7103946152568836,2.02774591012461,0.9871557882889377,SVD
0,0.35151753822230336,0.07557934201247557,194,0.04270290001295507,7.058074297247142e-18,5.901608994150741e-18,1.8419616488729513,1.2811970930600567,0.0,0.44110355008246893,1.7247643758447408,1.4405300025044718,QPSO2
0,0.03990031939227884,0.07402974093323901,301,0.07208620011806488,0.0020477390038948413,0.0009486228602265721,2.5709533958095294,3.030484371741873,0.5652647387256254,1.0516148477966962,0.05783096210051708,1.1779412975351977,QPSO2
1,0.0009753522523908032,0.00038916298996627006,418,0.10202350001782179,0.15168983682242743,0.057573255948068565,2.161848946514363,2.7609967716014445,0.7853701923197453,0.700275413376513,2.4180648597836054,0.0846938635312302,SVD2
1,0.000896754529161679,0.0007122441670269255,41,0.005764300003647804,0.7086911796033494,0.09110638081225261,1.2406809192504296,1.7677331954124564,0.962867567935081,1.3070138647952347,0.8938232768230017,0.25993966517187506,SVD
1,0.000986517025745798,0.0004162085571277087,100,0.015677499817684293,0.242564812995945,0.09234236509750783,2.6061745606261897,1.2663927288813657,0.527520850487903,0.8987780936933425,1.1522185425669802,1.5228744353449848,SVD
1,0.0009933669292727025,0.0006140311066906366,53,0.006746400147676468,0.198188190522526,0.04563938797068664,0.03292063714814608,1.2220184065093371,0.5467896784617396,0.5004430864085001,0.7829194717115691,0.5956462758154139,SVD
1,0.0008579772002913057,0.0003859968563944565,36,0.006474000168964267,0.576907540372014,0.12777363854509127,2.6327868532895597,0.9861356735543696,0.8991625045903204,0.4362810985784371,1.02688162248063,1.6653143736458418,SVD
1,0.0009693501287446121,0.0004107505441570216,87,0.010498100193217397,0.32144240081280534,0.06952180668664432,1.7798013206568486,0.7254438697569823,0.7020295961950341,1.702386094793458,1.7552141466941926,1.596138334003456,SVD
1,0.0009869982172386628,0.0008573166926156057,410,0.0814292998984456,0.32159064089318773,0.042085536031249815,0.015031726640907463,1.7694189023947442,0.877801420920987,2.564665494099355,0.4397686848377127,2.5202328763793016,SVD2
1,0.0009617362522878644,0.0005259475564203801,455,0.06092100008390844,0.19912806372675854,0.08439902152025042,0.6608433946569203,1.2747367259435367,0.5553640914054607,0.5847769907119234,0.7409458836311451,1.5330740875435431,SVD
0,0.17955067552947873,0.373056569835406,211,0.04896619985811412,7.285677972349033e-17,1.858124781118351e-17,2.7581724264504466,0.1223672263301867,2.1301288432749974e-15,1.7427460767955676,1.1897288141868791,2.4109909965802565,QPSO2
1,0.000984791081554386,0.0005203923514661933,310,0.07187799992971122,0.46913438630459076,0.10451541023192006,0.7021823740125144,1.0880035337833283,0.7727319923519776,1.1354443916278107,1.0909326335434901,0.764324023533776,SVD2
1,0.0009987930080171824,0.00046511519907034094,163,0.021810999838635325,0.2104116213232396,0.05650740686112657,0.2399854977260536,0.7946595786044965,0.5978648951418181,1.2329776809236357,0.969998901649685,1.5600307297078682,SVD
0,0.03564273375368713,0.0724513529901214,264,0.06398899992927909,0.0002898552765544248,7.021611185312798e-05,2.262661499448257,2.9224789656597254,0.03777980005407671,1.6115044708179553,1.206210490537476,0.9302510139094404,QPSO2
0,0.03159751729260421,0.054094608846028444,634,0.1571826001163572,0.005675911204181302,0.0021406474006460258,0.4300287955686186,2.7997564461252287,0.46504567265190333,2.5063176022016975,3.0632204216159047,0.2509283297842848,QPSO2
0,0.03356029736509646,0.017738309625119318,218,0.04998639994300902,0.02270516534377321,0.009170401426978905,2.4754810480387865,0.5530515471438489,0.20920817706348593,0.4895203146594347,1.4130110179233402,0.20062973835686204,QPSO2
