converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,method
1,0.0008784305324845087,0.0004637183059604936,42,0.0038998000090941787,0.08761681998570187,0.011593285783021016,0.5414173577575698,2.7907419164884884,0.384874614847488,0.44676324655113264,0.9816629329222777,0.1005856885172891,2.041057428759755,SVD
1,0.0007457595772533606,0.00037365508823861593,205,0.039670700003625825,0.558283784341444,0.02760866154029477,0.9895313465742923,0.5835665906569893,0.47948869850043163,0.34030596984989625,0.6481057971608335,1.2425006710098858,2.594358878694221,SVD2
1,0.0007122585246600613,0.00026347687969853646,7,0.0009259000071324408,1.3006750979311654,0.09869171861738517,1.1819038632165704,2.208350916611801,2.9203941470441945,1.297616201009681,0.5768523722627927,1.0962699493314148,0.6805319940937045,SVD
1,0.0009606135406176811,0.0003275111491558398,15,0.0019202999828848988,0.020075730784041224,0.028914889274653445,0.3525658917655097,2.9887283035481587,0.37599695443721304,2.993023079991584,0.2958513472698665,2.392490478521775,1.0801974296706365,SVD
1,0.0009964349596886613,0.0004762302071136226,392,0.035345799988135695,0.00018554315835503477,0.002794067277810256,2.1606234922402097,1.7308274245313382,1.2972474183034617,3.1299501437797534,0.2807534253765751,2.4086780200618336,1.7481913316513835,SVD
1,0.0009510571502071047,0.0001861784267113841,28,0.0029232999950181693,0.13281107738794556,0.019715543300706427,1.284675400468294,1.1720812501329334,1.859889202015181,0.13330093803876775,2.00717653891299,2.763583372871386,2.5545994628798336,SVD
1,0.0009873585920968711,0.00017698077807237116,30,0.003150800010189414,0.02962963202705367,0.013767047832930833,2.339480140679874,2.9055860954875903,2.4677522617333376,0.1181926375953446,2.4052655492153256,2.775014899136358,1.2975249448433388,SVD
1,0.0009363213651829921,0.00011476365442974302,30,0.0033456000091973692,0.014248507726998535,0.02354724252391497,1.1351786478328982,0.6164586663228553,2.298331469843883,2.97449629452022,1.6121514003452837,2.6541015775652737,0.4880106748075783,SVD
1,0.0009996464192758036,0.0005505369075561646,14,0.001580399984959513,0.26411510616199835,0.03423421569839139,1.42524559876259,3.1105979700110584,2.5775664021271005,0.5272632676914379,0.8203334635425832,1.9485329491154588,1.3880033941530807,SVD
1,0.0007620711414334047,0.0001897824987401933,18,0.002206300006946549,0.13491672348148334,0.024335603692463872,1.3774937154956197,2.6475794133264317,0.07547665594099406,0.1855259028610594,2.084946144853747,2.638261117266839,1.860320337552487,SVD
1,0.0006435064878033981,0.00033918052878655856,14,0.001663700008066371,0.04977841524036912,0.032097892331563745,2.6730201816023813,2.7602765316828375,0.6324941211403692,2.9334371076367645,0.44397527957582117,1.2917492259886139,0.8866839179478987,SVD
1,0.0009978533181264166,0.00022116078656640815,581,0.054267700004857033,0.00013867110635904742,0.0031246757701673296,1.706296310095948,0.8563179247827511,0.19098521063131102,3.1302834672334967,3.0072638144006456,2.887574678659006,0.9285996244579842,SVD2
1,0.0008676289901321289,9.698843085319329e-05,23,0.0026693999825511128,0.008013527614948002,0.021329645439534552,2.8559231057927548,2.2880899520639413,0.5875070584059943,3.0303209349223517,0.9744334189006087,2.9151268285715917,1.633659150538172,SVD
1,0.0009795606834187781,0.0005044085402861289,31,0.003833199996734038,0.020919525794890325,0.030649371816266494,2.448885945954513,1.6860493503099885,1.541777008048025,3.0193574197222883,2.971789090331665,2.6578051678015777,0.8604780573837179,SVD
1,0.0009102323733580546,0.00017610651283456383,16,0.0017891000024974346,0.03959661444133071,0.04192980814087068,0.1480277142634785,0.5688144626164688,1.9467631260909837,2.869078580601581,1.705225392531779,2.4993315690245073,1.8029542831530112,SVD
1,0.0009773138185470934,6.095408134064757e-05,106,0.010366199974669144,0.0014042046540320302,0.008617675208700644,2.912735961031803,2.7003602134959195,1.668115117506867,3.0673847844916793,1.2241804392481104,2.8712380216190514,1.9916136425750945,SVD
1,0.0009532809833874534,0.00028535567759928023,44,0.0048223000194411725,0.00551301884896733,0.010604790512085368,2.970576264960542,2.670626087331429,0.8648232516484483,3.0498193099574458,1.2797419852652103,0.6569791672235725,2.8276301314228847,SVD
