converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,0.0002522684132303978,7.076695936600842e-05,6,0.0010516999755054712,1.0211566744259124,0.3845696586790119,1.2569290096721106,2.6267429416386094,2.9617429990197164,SVD
1,0.0001511753209091232,3.284295056445285e-05,6,0.0025078998878598213,1.115082849659369,0.39122004122389803,1.263951540789817,2.3535100995866993,2.765746077349352,SVD
1,9.276252586443718e-05,3.0860459677914154e-05,5,0.000896400073543191,1.0285932327359062,0.3859192244834046,1.9261716017488606,0.5121999090179612,2.916157170857262,SVD
1,0.0006989680381215828,2.3719867115204585e-05,5,0.0010262001305818558,1.371724998067931,0.3929578195222778,1.9538616834131846,0.19616581460423535,2.308972650615869,SVD
1,0.0004027332108363717,8.272764786449115e-05,5,0.0014784999657422304,1.124260380606981,0.3911462384604,1.4969794588301086,1.8026121200971097,2.767809983651519,SVD
1,0.0001474809260617357,1.795764169909727e-05,8,0.0017146000172942877,1.342948768358127,0.397051321392249,2.6703405336865136,1.5872893720320054,2.5139619250170324,SVD
1,8.775475485962567e-05,1.0498443666052739e-05,9,0.002146200044080615,1.1998490500269072,0.39707722567021286,1.6314255218213782,3.0619482981045767,2.500422462378584,SVD
1,0.0005636517007350726,5.559917790982946e-05,5,0.002178699942305684,1.2792205318663017,0.39706190241255185,1.507659636428384,1.985899606267247,2.5103744657925082,SVD
1,0.0005205715764061233,7.671342084952634e-05,10,0.0020486998837441206,1.1201767697912166,0.39541258114454314,1.4716001652574695,0.4757320940996532,2.6299867369357575,SVD
1,0.0009181251252005823,8.420685985270973e-06,8,0.001257200026884675,1.6098064091101103,0.3914282598877968,1.928837573050219,2.298953772584081,2.2774051390716012,SVD
1,0.0004167079112138801,5.658658992758103e-05,9,0.0014118000399321318,1.2543018606766045,0.39649719335537925,1.0424858478686954,0.7112608448126814,2.5740691812601924,SVD
1,0.0002517225997278475,1.127895987043152e-05,10,0.0020979999098926783,1.2968820163846049,0.3920989325636002,0.3898137667841257,3.052961234324524,2.2906353499812657,SVD
1,0.00011123283684713537,9.517971875600655e-06,5,0.0008759999182075262,1.2433961479322977,0.3961238331779918,0.9970923823646629,0.003647265518877507,2.405599044689962,SVD
1,0.00012358092693672722,1.4917901862652404e-05,7,0.0019580998923629522,1.2322557286976226,0.3970773398522535,1.7718417478512267,2.8856639186749264,2.5001786384487605,SVD
1,0.00014565249673351507,3.865947413605066e-05,5,0.0010320001747459173,1.044751570851081,0.3856736310078052,1.2430181680889574,1.767978319472368,2.92397308287725,SVD
1,0.0003023822853789179,2.861841596866968e-05,5,0.0009963000193238258,1.4006007207479876,0.3969041978240745,1.3150779492100932,1.5576497328752676,2.4581316092681402,SVD
1,0.00047740703637088244,0.00012971663058571203,4,0.001008500112220645,1.088850900689859,0.3885387702965835,0.7866047772199547,1.5325079016680085,2.8397068094070916,SVD
1,0.0005279905264642121,0.0009418673290536388,5,0.0007850001566112041,1.042500932277716,0.3879556749346161,2.0442773848461213,2.702790865546672,2.8560029627804995,SVD
1,0.0005112734398769215,0.0003878151354141546,75,0.5991630000062287,1.238826214499882,0.3970238536122383,1.3445101525831762,0.9880804602342144,2.5207959815975913,QPSO
1,0.00012491814681327718,1.8359961627084946e-05,12,0.0019163999240845442,1.1338384459998532,0.3963976873762297,0.11942915411276012,2.940607384539378,2.5805409743255225,SVD
1,0.0005669456909894339,3.0405593817537637e-05,5,0.0010604998096823692,1.4978181362265062,0.39566971650831384,1.4068770803161748,1.7659759635472083,2.386166467536178,SVD
1,0.0001894210796416699,3.1953097225654005e-05,6,0.001300400123000145,1.2026487803747323,0.39517785327271365,2.7169352401140596,1.8915507945212724,2.6396401795145783,SVD
1,0.000846360007303985,0.00012236253381636678,6,0.0009159999899566174,1.21956855806948,0.3947367711852663,2.587387327413225,2.011118187665573,2.6565644777613087,SVD
1,0.00017427921578816604,1.0140875754095006e-05,9,0.0012117999140173197,1.4456203249135087,0.39384628157463425,2.7065824799008444,2.668527746787741,2.33012762462093,SVD
1,0.00010891568879395355,1.215626872559956e-05,7,0.0009272000752389431,1.2694549012342387,0.3970284025671317,2.9275302005877837,0.3444553947279547,2.4766649577370083,SVD
1,0.0004279291696030747,4.85688286883002e-06,5,0.0013969999272376299,1.6527336991754438,0.3871477783843627,1.4847683056827083,1.5530921217212583,2.206948140902671,SVD
1,0.0003174566447105507,3.292308926427456e-05,11,0.0014048998709768057,1.3593046086858331,0.3970582077009806,1.6783463783703485,1.6668903479347774,2.484565686328488,SVD
1,0.0006411703385375498,0.0019096824341633786,5,0.0007422999478876591,1.0248778458469947,0.3857188195526949,2.173664839657336,2.7786794229910754,2.9225221179250886,SVD
1,0.000712072567809325,8.602460800019673e-05,6,0.0010828999802470207,1.1549709452216694,0.39678726481900733,2.6106113153146326,0.5310051102449123,2.55136164783492,SVD
1,0.0007166160076487099,0.00011853920375907797,4,0.0009692998137325048,1.151742243882105,0.3937051694941608,0.9058317214875595,0.6434725559198684,2.6920021413845863,SVD
1,0.00020894241271783332,3.636619834323723e-06,6,0.001171099953353405,1.4130297840826904,0.38647480745660456,2.8074535729057666,2.147608061664318,2.197358892433093,SVD
1,0.0005630371788258132,8.704998162767637e-05,6,0.0009272000752389431,1.2211248039874225,0.39488063782745164,2.8145320630095467,1.5585679687085552,2.6511947951563055,SVD
1,0.0008619732297703545,7.577917157151441e-05,9,0.0012137999292463064,1.2678072005425272,0.3968688045241966,0.8760410530962295,0.25931290443230326,2.454291961201281,SVD
1,0.0008901521969552176,0.0019695879601674296,103,0.021058799931779504,1.0597688447625337,0.3895644712773819,1.593580736360344,0.5640692905684305,2.8114441306684945,QPSO
1,0.00025288576240970763,7.115442944353376e-05,5,0.0010319000575691462,1.0174607864455727,0.3845005486495945,1.2952532446906044,0.27640127822469474,2.964295050037549,SVD
1,0.0008516120201595725,6.92146197648896e-05,5,0.0008845999836921692,1.259036137737286,0.3970720472527267,1.9756867483770613,0.34929501782488837,2.490747731643408,SVD
1,0.000519061653144933,5.850081939183056e-05,5,0.0009180000051856041,1.2720968632119984,0.38911928229911413,1.9431379811339051,0.44013526553187393,2.2370213929444835,SVD
1,0.00019372038098127394,5.332366359471785e-06,10,0.0018732999451458454,1.6877448003171343,0.38889072054603957,2.0363589284701584,0.9856915133448609,2.23336129934834,SVD
1,0.00025300863898795254,1.301528964432952e-05,6,0.0010184000711888075,1.5867130328589512,0.3933980724227805,2.3829357072099846,1.1168777897434534,2.3191289937117046,SVD
1,0.00018927451123028862,2.4082842490636517e-05,6,0.0013033999130129814,1.3318392856800165,0.38490818357641693,2.7304277015412133,2.9217359010835744,2.17610419714814,SVD
1,0.00029768888318663553,0.0002564665187766178,5,0.0008799000643193722,1.3430883228609238,0.3887310036268466,1.6988309976990494,0.06740965563899469,2.2308333347941094,SVD
1,0.0007843305176895669,1.6391090500981573e-06,5,0.0007786999922245741,1.2955412573730325,0.38533535298655963,0.2788902649407099,0.40723238425576014,2.1817639180305,SVD
1,0.0006651184997133457,0.0016745718405697442,134,0.029148199828341603,1.0417604767850597,0.3866788929336699,2.2447808045523963,0.5381079129944166,2.892906884718472,QPSO
1,0.00019920488754720852,5.8258940439035666e-06,8,0.00169520010240376,1.4909408899777532,0.3890149372922489,1.6695146888104724,2.823486960899753,2.2353441389938746,SVD
1,0.00016864120287458242,2.5230395214410556e-05,6,0.0009394998196512461,1.1459230698153637,0.39281806332415103,0.11080633041872501,2.3509114982525237,2.7196001478042366,SVD
1,0.0001490062672290672,0.00035563423435811995,4,0.0005975000094622374,1.0473396890335167,0.38667526290798104,0.5283919365732439,2.173564817649094,2.89301517895417,SVD
1,0.0007081236423676165,0.00030985885501282393,5,0.0009833001531660557,1.131168071810303,0.3957354854320094,1.4194464763871604,2.589175479955971,2.615717977332749,SVD
1,0.0001119935254927865,1.7142705284278024e-05,8,0.0012158998288214207,1.244786850708766,0.39615302573247363,2.830017793131418,2.363565484113825,2.594816977320935,SVD
1,0.00021235963048619875,4.4526110900247434e-05,8,0.0010134999174624681,1.0982772001258068,0.39163612376329204,2.7690535328156045,2.677508883011827,2.7540257961394827,SVD
1,0.00022630241897424357,4.697763932637403e-05,5,0.0008044999558478594,1.143573327287411,0.39169038320735217,0.585691293590036,1.97164750642491,2.7524854356981923,SVD
1,0.0001902683146204012,5.3563513446583185e-05,10,0.00216599996201694,1.0256364762049115,0.38460710199895287,1.0651018699735948,0.9513935110898358,2.9603716496596606,SVD
1,0.0001295142063384542,1.4093242532220712e-05,5,0.0008325998205691576,1.3915519655572497,0.39697814078285154,0.9663813370863532,1.554542987400382,2.4677350342445816,SVD
1,0.000492958497299385,4.998813896518496e-05,6,0.0014527000021189451,1.3680205644436374,0.3970653265603257,2.0642172498862923,1.9169999547871024,2.508966723341115,SVD
1,0.00010755941615588096,4.140598938280877e-06,5,0.000900499988347292,1.4454231840194827,0.3889578806771137,0.28767320803141105,2.027341391567793,2.2344315112006257,SVD
1,0.00012624051420373567,4.81907174143666e-05,6,0.0011517000384628773,1.1410162163171318,0.39667696001023667,3.026261877451062,2.898310487173335,2.5608909324155804,SVD
1,0.0002016823371202624,3.649654308411339e-05,5,0.0009506999049335718,1.1411615963156443,0.3941278993502031,1.5178784864145545,0.45701194145944735,2.678031232361356,SVD
1,0.00017114609255573755,2.5102544828074618e-05,6,0.001127100083976984,1.2111921522601186,0.39634903966216833,0.013633147703086657,2.6549528578859065,2.583545588957015,SVD
1,0.0006192280715773827,8.637307318449512e-05,5,0.0007662000134587288,1.2576457840130573,0.39567146376706364,1.75233716590402,1.2376154012569325,2.618654093436271,SVD
1,0.00013389706189784686,1.1812816979902327e-05,6,0.0013558999635279179,1.231492634121137,0.39593313226502397,2.131803040755905,0.6481466270027522,2.396958793244161,SVD
1,0.00010349664854126659,2.1758405361102074e-05,7,0.0016111000441014767,1.1108051414708566,0.3914779532841598,2.4177046378120424,2.477589935730597,2.7584994124969775,SVD
1,0.00011295225259089915,2.8412416069885188e-05,4,0.000699399970471859,1.0943351416958174,0.38913814358097165,0.20255853004810342,1.0925984773969413,2.8231538903214854,SVD
1,0.0002150718180545408,5.155941571726996e-05,6,0.0014473998453468084,1.0760971606884373,0.38877304091129555,1.6622942700707437,2.3692378066456934,2.8332189554121556,SVD
1,7.905310491617428e-05,1.3841000763870068e-05,6,0.0012450001668184996,1.1203205626653128,0.3950543619504036,2.029252061750494,0.061957388348455655,2.64452292608819,SVD
1,0.00017060950269716886,3.752911005084923e-05,6,0.0009004001040011644,1.1250755633540868,0.39101805945394674,2.3408040833849526,1.4026104440815192,2.771385339410501,SVD
1,0.00022555540684960753,2.574498592815552e-05,6,0.0011517999228090048,1.1842762654357841,0.3969439690886939,2.3616741077759382,2.684938165415673,2.4629601077636454,SVD
1,0.0006878811428688429,2.151588822563536e-05,6,0.001000500051304698,1.3511193440928297,0.39408012328637254,2.536108677127331,2.1299809952289896,2.3361765391000073,SVD
1,0.00024222989393874895,6.139508658310106e-05,4,0.0009090998210012913,1.0811088290601285,0.3880224748960858,0.228754824011681,1.6603802532854708,2.8541230466418046,SVD
1,0.00014262621940466422,1.9684621341566753e-05,5,0.0008938000537455082,1.3163478492168568,0.39677287334247774,1.0589262305424985,1.4715451853461723,2.552692516002698,SVD
1,0.0009562529093236133,4.241111976552474e-05,5,0.0006774000357836485,1.5109435322782432,0.3933825458340085,1.8323267398297904,1.4679881859573938,2.318760599890673,SVD
1,0.00011794337217446999,2.4549673601484732e-05,8,0.00121380016207695,1.0940681247302813,0.3928793742308779,1.2663560332947998,0.5875591884569871,2.7177522070735995,SVD
1,0.0003810556015285916,7.974376903676499e-05,10,0.0017399000935256481,1.0658262549206652,0.3910679257780845,0.8983933785196951,0.35025816925551473,2.7699957264800044,SVD
1,0.0003439424511636698,6.102745248571216e-05,6,0.001022599870339036,1.1620683717167963,0.3939458187038936,2.400202602182212,0.690256257042619,2.6841281453241725,SVD
1,0.0008040288642091832,3.236268633176841e-06,5,0.0009747999720275402,1.4662175901813534,0.3904854575590482,1.761072907087259,1.9382895022690136,2.260074897303449,SVD
1,0.0007112098199431583,0.0006269831662185078,4,0.0006419999990612268,1.0534003832411454,0.3877558802436272,0.7626841813003242,2.3194651035590557,2.86164969907532,SVD
1,0.0006574845337730044,0.00015698342094813082,5,0.0007459998596459627,1.0636305490004134,0.3871685916817583,2.016584579277273,1.8131563663536738,2.878497191936741,SVD
1,0.0005934557041288822,0.0002165460227987543,9,0.0015084999613463879,1.03147298892471,0.38578083343396313,1.1218546812718717,0.7021218528237809,2.9205405704824003,SVD
1,0.0004974548839826049,5.0507168819572345e-05,9,0.0018518001306802034,1.3197442358092315,0.3970629131804503,1.4309525132339662,2.4039354651495124,2.5099760771217507,SVD
