converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,0.0004977743772589991,0.00034547057506880633,6,0.000674300012178719,1.0744086023074995,0.15218918433629597,2.008922383517555,1.8461209918681778,0.25584956509487444,SVD
1,0.0005411681893478668,0.0002745320876397237,8,0.001002300065010786,1.894727184596326,0.17164584207433958,3.061288426089569,1.052740482280365,0.5315504603986247,SVD
1,0.0009121311512254104,0.00045400224670078497,13,0.001360399997793138,1.8917881166570143,0.17340094715855275,2.4749728530686443,2.620030552113189,0.5506321863835018,SVD
1,0.00024777496815906597,0.00018585257669385648,8,0.0009618999902158976,1.2800383231187278,0.1489497514044118,2.104322859548721,1.877597630505707,0.1773670772810374,SVD
1,0.0008677493222164104,0.00032481247459845917,13,0.001436099992133677,1.7240405690558718,0.19607273845242068,3.012890321985049,2.5253391361304236,0.7651371905476458,SVD
1,0.00019672158486592963,8.267014992760511e-05,7,0.0008117000106722116,1.2611239274490806,0.18643380187477668,2.4081107500079644,1.031169278558667,0.6796688791970942,SVD
1,0.0005316664137617908,0.00037547037082285016,3,0.0003730000462383032,2.0459059709801437,0.15167534344496195,0.12693445393580172,0.4017002583695328,0.244998918639602,SVD
1,0.00021701150244471585,0.00013777521529463463,8,0.0007870000554248691,1.8666218760888027,0.15680096673237315,0.6177848922607696,2.236750618074834,0.33901301734710554,SVD
1,0.00021404796931054335,0.00016831268486403134,11,0.0010091000003740191,1.824276668432997,0.14701126701124115,2.1864165247217056,2.3773392741319337,0.10682474568347988,SVD
1,0.0004331482336264338,0.00019149422301177951,5,0.0008172000525519252,1.3120403147361777,0.18169091845236326,0.3291309630965684,1.6094019269747566,0.6348838063953495,SVD
1,0.00021152808326113957,0.00017060704221902754,9,0.0008861999958753586,1.8532267370757147,0.14600443607205124,2.8217935869559234,0.6602101075490072,0.03297732293316269,SVD
1,0.00036786035983303264,0.0002079305119250256,7,0.0007327001076191664,1.2313372973835712,0.16356984738241456,3.057858231610739,1.6308835231476526,0.43564438996737964,SVD
1,0.00021111757067627992,0.00013175866141800093,6,0.000928299967199564,1.07562801662397,0.15774129764239425,0.8506439746158541,1.6553159961154444,0.35379326035000513,SVD
