converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3
1,0.003350169162331252,0.013457539931780522,39,0.005818899953737855,1.0296774113151905,0.3865776869290586,0.20537940770409333,0.25425557527364173,2.8959351556963444
1,0.007344347218532277,0.002809456088303791,44,0.006686400156468153,1.3293609164822655,0.3964748839394912,0.5064464377159288,2.0228847015369955,2.4242534001321214
1,0.002070341629803088,0.0053997358298497715,48,0.0077062000054866076,1.0333859139870782,0.38476243363698587,1.453337899536896,1.2042827049608231,2.9547630984499422
1,0.002979084045163333,0.018195311431274636,43,0.007611699867993593,1.0209343057426952,0.3853528379745337,0.8657832782825094,0.08712552534452156,2.9344576186042772
1,0.009832357075049845,0.0211120959831191,79,0.013072999892756343,1.0785096635884937,0.3906328447679322,2.1072457304014796,2.770242185188126,2.7820706130175124
1,0.008110709597361971,0.009381038125291504,66,0.0107787000015378,1.0807961308479217,0.39147006551668084,2.0069183005120603,2.5211376144417463,2.7587218872932144
1,0.008581929031305835,0.03589607045328158,62,0.01024949993006885,1.0331916234862482,0.38664504492118296,1.047250383883838,2.92076649546466,2.893917591170495
1,0.004983193366270276,0.003324623183120736,54,0.008466300088912249,1.4221655390636683,0.391892996605138,2.7855004322731647,1.1323524735296413,2.2864823078031025
1,0.006891237503861296,0.0050112407386080915,33,0.005845200037583709,1.1390070051351575,0.39660948749021335,1.3595675243021983,0.2354640633636498,2.566110079619456
1,0.009609288438330463,0.007958690014905788,42,0.007454499835148454,1.1531392225056616,0.39204977608232516,1.1205023951351158,1.493208260608113,2.7421996820691756
1,0.0029346666119533906,0.0015788577646698569,42,0.007186499889940023,1.193250209662112,0.39444239362431327,1.3206615735039615,0.8773584023151013,2.667172992042145
1,0.009055416119255448,0.01172668553541478,112,0.017989400075748563,1.0500694750272366,0.3886964130379551,1.8435893594390862,2.641329479498128,2.835338095753726
1,0.009523615813659606,0.005896667425710969,71,0.011245499830693007,1.1346053508452223,0.3917695175595882,2.5462525028946548,1.8148495632708213,2.75023334428424
1,0.00986441027343089,0.008600993700541633,48,0.00771340006031096,1.3179213362204576,0.39673825302598414,0.3992272085607218,1.9617601259265571,2.5557765075857404
1,0.008732848419044233,0.005918304521259732,33,0.0056130001321434975,1.3090941160755578,0.3967010755517726,0.7322499756406349,2.0626907488585875,2.4395097668425842
1,0.004273542152685174,0.0038618805011395208,69,0.010831699939444661,1.4044170368187097,0.3848076749048422,0.408323931591001,0.9513678660602558,2.174786224480121
1,0.006184703605551596,0.013635670849503347,98,0.015230500139296055,1.0648822767459503,0.39117113637606854,2.989899203227032,0.22051834540537474,2.767114159030715
1,0.009376852112669016,0.008659440036322184,44,0.007254899945110083,1.019194910091245,0.38433052375251037,1.239639174950837,2.6171053053069606,2.970696505139949
1,0.006754480471042936,0.0025906518794468437,41,0.006452899891883135,1.1118501770544342,0.39099892381294665,1.2598544342084441,2.3442331310480036,2.771918155410329
1,0.008957313279518495,0.024829022480396694,38,0.006370499962940812,1.0296957541522052,0.38611842343117286,1.9677607474397734,0.49125137768951216,2.909935294904857
1,0.0060201298872003105,0.002474066431062839,38,0.006521000061184168,1.3673079854960533,0.3932069383875649,1.950706749420453,0.1979806501233896,2.314647688760838
1,0.006997594728849709,0.0071694732095653,34,0.005834199953824282,1.1277055984188347,0.3912890514533182,1.4961714617142468,1.7841332813938486,2.7638124454172557
1,0.007962051305484066,0.0035487319512122724,56,0.008877800079062581,1.3506730468404606,0.3970707778649954,2.6645805267358775,1.5836820367394004,2.5062445939441087
1,0.009056791334336461,0.011086969578767047,60,0.00962910009548068,1.2044720572266667,0.39707511759554415,1.6108210461394679,3.061124738608555,2.4930722917807753
1,0.006120476868629638,0.005540534278909888,35,0.005917599890381098,1.2803130719834053,0.3970596761933183,1.5012691852846238,1.9775710809931377,2.511209818197094
1,0.006261010715883608,0.02647732739786773,28,0.005004999926313758,1.1195313525347679,0.39537096401747224,1.4186790443777788,0.4760953095618081,2.6317373305843503
1,0.0046605629478336475,0.0025202388492604685,59,0.009366599842905998,1.6060576209969704,0.391574716914145,1.925225116025454,2.299674267664627,2.280223796734022
1,0.005149493707542796,0.00467920330555541,30,0.005129000172019005,1.257931682953304,0.39654181044555736,1.0396968950177592,0.7170122218951227,2.571001151831959
1,0.00825454901330938,0.012188398873482494,82,0.012951700016856194,1.2954291388028194,0.3923087566569288,0.36544989384802706,3.05807118134695,2.2949569501369425
1,0.00707180413671589,0.009842001534162625,28,0.004800899885594845,1.2466832221632214,0.3960184322107211,1.0158462141641564,0.0025575155368531277,2.400723871569659
1,0.009761239827718031,0.003341366129328562,63,0.010048599913716316,1.229079296890783,0.3970671716853321,1.775810841441607,2.8723715281251856,2.508127589215552
1,0.008026087861935491,0.010084739791399204,63,0.010053500067442656,1.047702045304778,0.38588231108139237,1.2599612514261749,1.750280498596829,2.917321291529017
1,0.007655034156861941,0.005758203134144399,37,0.006324799964204431,1.4026796459776645,0.3968953650621758,1.3242034765859252,1.5495753579682363,2.457138587338679
1,0.008928376667210297,0.013775961326655286,52,0.00824210001155734,1.0915327034997764,0.3887227140736194,0.7907080381079719,1.5545297597656411,2.834610435580507
1,0.007619793241719417,0.01093919815145566,84,0.013315600110217929,1.040777777328707,0.38771886164685243,2.064851935857199,2.698483655835119,2.8627001609884895
1,0.007180249214958654,0.008622740515687812,40,0.00641550007276237,1.2381508722938621,0.39702813609899845,1.328287577253117,0.981903154548581,2.519869340883858
1,0.007054313677166218,0.030232847533443786,46,0.007783500012010336,1.135244385699798,0.39646200923709934,0.1794190211372122,2.9287966075065595,2.5764121220006935
1,0.007991104164453632,0.00380891956959107,43,0.007300700061023235,1.5040247937607019,0.3955497491269681,1.4046271744905594,1.7778830059593362,2.38159860213449
1,0.006515646829709313,0.0024938003685526285,69,0.011360100004822016,1.207891374184691,0.3953286390351508,2.71219956820111,1.8837820892217092,2.633499645131899
1,0.007422935018629632,0.007858965831432278,64,0.010894200066104531,1.2209976166057188,0.3947702191172526,2.5746326742456027,2.0034138645791573,2.6553277651791674
1,0.00589722891725096,0.0048274615052880925,126,0.01990669989027083,1.4464839757392303,0.3938238734331912,2.7161426568776204,2.6677687761932205,2.329559909670653
1,0.0038697770673207315,0.0034931443373559514,57,0.010041099973022938,1.2671635721673082,0.3970404046902014,2.921139805349112,0.3443763687064192,2.4794336760999367
1,0.008254297746972524,0.0020337909314235214,31,0.005517400102689862,1.6433778885719097,0.38765797947141695,1.488758432320319,1.5597381703961863,2.2144287511452108
1,0.008473626565650878,0.006716272458824504,33,0.006109199952334166,1.361050043735352,0.3970590913150988,1.6805710846705813,1.6538845985966564,2.4848729705326673
1,0.007838743927036927,0.01247558917532431,67,0.010929099982604384,1.0259297755523338,0.38590472103579726,2.1704260553108616,2.798472647020877,2.916614128250414
1,0.007462056098843172,0.00291599500454772,50,0.00785410008393228,1.1518784873894616,0.3967233452617622,2.6065978328472728,0.5213024551957428,2.5570582087895044
1,0.00959948502630318,0.01363807144658903,25,0.004738399991765618,1.15005656495746,0.393662573036693,0.8799147514143808,0.6361485372896313,2.6933759365341805
1,0.00638305913887226,0.004257194756911772,56,0.009232599986717105,1.413068290493882,0.3867325617189574,2.811484766735397,2.143738150612796,2.2009960947162748
1,0.008636525863011009,0.007858823840237268,66,0.010714099975302815,1.2247603047181632,0.3949616270531843,2.815786922136162,1.5774934508962044,2.648111448757186
1,0.0025615056213175607,0.001159567804580866,42,0.007156600011512637,1.2699835954926237,0.3968343088190302,0.8741116623116834,0.2570752450963112,2.450858001950378
1,0.008343611839990881,0.01089481347524504,53,0.00896980008110404,1.0624569087357736,0.3898137919743754,1.6111664452792829,0.5747522666582325,2.804603905334867
1,0.005842985280784057,0.0015231234021850248,19,0.0034031998366117477,1.016387564220224,0.38435115463371994,1.293739282796393,0.2792369168473603,2.9699099640974573
1,0.008773172858980972,0.0078915005217262,30,0.005181000102311373,1.2628803455451885,0.3970688309159677,1.9848940258652723,0.3601581768298905,2.488927413164081
1,0.009355311256144624,0.013482628440216806,21,0.003923299955204129,1.268508341711291,0.3896946251501953,1.916357411391233,0.4326478993689715,2.246470560921291
1,0.005842093222222643,0.0033034042186975937,38,0.006493000080808997,1.6876792256748068,0.38886757169063846,2.040462731121652,0.9801355955932776,2.232993415749607
