converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3
1,0.007268421364516575,0.015880434082217367,17,0.002333699958398938,1.0609324842967092,0.14953194184755678,2.00639206414465,1.8149518829179314,0.193710322747064
1,0.009965890979383298,0.0063141467128487215,22,0.003498000092804432,1.8828534925969753,0.16885686195995137,3.0585101183141536,1.0341492946220967,0.5000912389624967
1,0.009205940077275113,0.005452402355949181,23,0.0034693998750299215,1.879128908382421,0.17128951973796938,2.4695893998023184,2.6074021309708435,0.5276123995503119
1,0.001857853489538363,0.0021559593153856953,15,0.002492999890819192,1.2778451599390657,0.14869107964229808,2.103093433588199,1.880839921100744,0.16962013772557546
1,0.009059391897857937,0.0035451564728591835,44,0.0066581000573933125,1.7153826301379593,0.1945240477108442,3.0179867985724163,2.5163120765274036,0.7518303854183039
1,0.00796176117669425,0.007031173757924128,17,0.002525900024920702,1.2686945273396417,0.1887107164993209,2.4001672140030514,1.0221388465407406,0.7004686868584398
1,0.004367740517236015,0.007118532084839449,17,0.0028358001727610826,2.053208970395132,0.15281747316739203,0.1268985541966865,0.39162414291115155,0.26856123056415093
1,0.009037044428917815,0.009983124343043683,22,0.004219800001010299,1.8515472716075143,0.15436392960530046,0.61407433633478,2.2587090850100804,0.29771132037004744
1,0.005308313817951341,0.0068984709933925595,19,0.0031157999765127897,1.8200392662422364,0.14653008712283783,2.1897282879390865,2.389997664930095,0.08043603639461105
1,0.009368566923781572,0.004926453595677805,24,0.0035381000488996506,1.321243008801473,0.1828815599488425,0.328214755581278,1.6106527633950192,0.6463272463138123
1,0.006683808923588232,0.014440691608317867,249,0.03204489988274872,1.8630038286029453,0.14683131266283314,2.82086072467437,0.6246113507993769,0.09778461288668883
1,0.00949384930980867,0.008558021694517182,113,0.014677800005301833,1.2278647882936493,0.16262069288802825,3.0740667884344965,1.6382053431611574,0.423237046156661
1,0.009771246522505139,0.0068853051460664345,11,0.002561100060120225,1.0732081079769853,0.1576064831772959,0.8629280893152562,1.659192761347677,0.3517078701542613
1,0.0093374506927657,0.005413261849225684,21,0.003459800034761429,1.302095729951612,0.18459162703784418,1.4711539558098714,1.495943752248895,0.6625214597593079
1,0.008258574265547653,0.004719840348130926,20,0.0035665000323206186,2.333506215529534,0.15778605315305147,1.4783515602771242,0.24136400148795453,0.3544831831113724
1,0.0034980760583004206,0.0013984419405738578,29,0.003914800006896257,1.8568715480129956,0.17864699015490468,0.8921367901900354,2.5989315149200922,0.6049419038188848
1,0.008004145684647301,0.006012643851660445,24,0.0036382998805493116,2.184763633513993,0.18764824837988936,0.9596468197342851,2.1909117403708542,0.690815016166539
1,0.008352117294555442,0.004939349893581839,22,0.0034727000165730715,1.9574635835459337,0.1925590838645331,0.8913803050986351,1.960564581509793,0.7347293868585925
1,0.0032279514852117767,0.003983021312141458,21,0.004342100117355585,1.9226118454552505,0.14599491295370826,1.0452468345194208,0.5926268537568857,0.03146654549296945
1,0.00809905999838532,0.00772757949549631,19,0.0031684001442044973,1.2672092572807823,0.1619830783257947,2.8155118885273476,2.0992444498535643,0.41472892857935406
1,0.0077995569609162875,0.004097649093043307,15,0.0022611001040786505,1.7062495968626712,0.158217108584912,0.23676587888430012,0.6950579061129112,0.3610688478683488
1,0.008634885382293978,0.007324207376645705,26,0.004262099973857403,2.0808526347474743,0.16127664091511928,0.5146465704144436,2.3768916509558236,0.40512769255130276
1,0.00628009960028981,0.0033724663560933737,5,0.0009684998076409101,1.5471306805603369,0.15399235224142524,0.4266644059501159,0.8354624805258783,0.29095183999667107
1,0.008972216151862134,0.07409129781251876,378,0.04842890007421374,2.2455088822446694,0.1474283019133301,1.1424757239897203,3.00878771023086,0.12532172254621488
1,0.0052147799831924,0.010453213375909667,13,0.0022770001087337732,1.089804544692241,0.1480898774818603,2.603890293683479,1.2927207510540306,0.1501290921504106
1,0.009089120095560569,0.000729359431784847,20,0.0031397000420838594,2.4249227336351726,0.1735175467944824,0.9810483368734846,0.11880389826973081,0.5518820939259932
1,0.009135931000352026,0.006783029218529802,15,0.0028735999949276447,1.1135816717054619,0.15412975315940042,0.9889027651752214,1.2308590773815142,0.2934678748201187
1,0.00708387296724511,0.002582824631607094,21,0.003446799935773015,1.5702463316110475,0.14664534937507662,0.20732167750741137,2.2605782279312967,0.08747801823593448
1,0.005791247486304289,0.007203431760626412,18,0.0029205000028014183,1.9051333811761324,0.15012687067045183,0.017426201744371816,2.3797319395981233,0.20914536015159957
1,0.003750004092778908,0.005162332536289264,7,0.0012866000179201365,1.0804186374043212,0.15694097036537047,0.3193030178569991,1.2867804145232409,0.3412493850715559
1,0.007927318597273093,0.007157756533672019,22,0.0032023999374359846,1.3340617505487433,0.15433429661119027,2.969568853487928,1.3032871312362566,0.29717739838593493
1,0.009393624162164606,0.01260330568296435,25,0.0036783001851290464,2.3105541893000585,0.15732803565710493,1.646012538148715,3.1261131736236205,0.34736587627317483
1,0.005213459848261894,0.004914182586065185,14,0.0024459001142531633,1.87220786231147,0.1599274758824337,2.888146562277349,0.555067440541591,0.3862322092620736
1,0.00609247902500035,0.018633222299690597,20,0.004061900079250336,1.6762592640131353,0.14700066593187194,0.5996813814612336,0.7864492661655134,0.10631325134642777
1,0.004845059520712768,0.0037882565412111556,10,0.0017341000493615866,1.5080505169993565,0.1806124171666737,0.24723878314832604,0.8052394009675501,0.624391822908076
1,0.006354944806474483,0.01854728108920509,16,0.0022371001541614532,1.058676355167094,0.14622795883935355,0.1423029159738154,1.7718078027951067,0.058088426796613746
1,0.0033961481804764856,0.0018799121064332818,17,0.0025915000587701797,1.3437792982103938,0.16842704243784523,2.228044391416233,0.9605907596513559,0.4951049448310356
1,0.009653907079412001,0.0035360357811960647,41,0.005787399830296636,2.1116876384049177,0.18895672673286998,2.6928181163543297,1.0274431730844258,0.7026913857120318
1,0.0077344255153054915,0.005811209391898131,25,0.004315099911764264,1.1565636506091848,0.17989088307815404,2.86227360639014,1.285247190036893,0.617302357456174
1,0.00988552322563122,0.018841088568550164,222,0.02861610008403659,1.2866153107017173,0.1501674907821023,2.8104333947895133,1.070521825821304,0.2101597051461157
1,0.009562461930965131,0.004601302714477601,44,0.006727899890393019,2.356857751465079,0.16081426747177568,2.802730607984757,3.0067470370359066,0.39873797789376386
1,0.009468675723459623,0.004223727235454269,28,0.004217300098389387,1.9192588601172202,0.163038687015305,3.0177946379220817,0.9390625380316968,0.4287378489910867
1,0.00871547692737913,0.00940186867826316,20,0.002994100097566843,1.2229938342189988,0.15802612622664003,1.1490681469538107,1.0945713805829245,0.3581640958350061
1,0.0031700122646667844,0.003391598467148221,15,0.002517899964004755,1.1009999699051434,0.14817603812041336,1.3197173762707766,1.4301368671461852,0.15307054225522698
1,0.007001335562293337,0.0032325126570467264,21,0.003220799844712019,1.781641284049672,0.19419607465180466,1.8321454517753715,1.3255838840849588,0.748993321704253
