converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
0,0.21192542626897562,0.178389503073813,1000,0.1680977998767048,1.9559299132664377e-17,1.164197933282565e-17,2.7218111393050286,0.9849066925489001,0.0,2.1950722528467956,2.4167996648194676,1.553095097788392
1,0.007497016545082013,0.014213096449939734,226,0.03909350000321865,0.6426811886860779,0.16922787901236364,0.8146796204790734,2.0276634251611494,0.8532854459463406,0.8780435192166723,1.752359775765588,2.0331342361660427
1,0.009210758840505618,0.036851754667055196,132,0.02304630004800856,0.32991931795871954,0.06075502362371361,2.4091148918754177,1.292980251732439,0.7562784718313559,0.24258033239664914,0.6432817756224165,0.31878850178051055
0,0.02047969448946963,0.043113091440722756,1000,0.16815049992874265,0.23477400998779996,0.12456107335944434,1.9659842232946412,2.549499594450845,0.9841874442342186,1.0511886190936313,2.692339080396577,3.0546852959721242
0,0.015387563698850911,0.030025934003478232,1000,0.17014569998718798,0.19048385241730606,0.03687142212935097,2.660095377015182,2.172877616063216,0.6309297306626438,0.6705979237645789,0.6194791064122933,0.18436336407950993
1,0.00961530276398003,0.017561618566686654,53,0.009883600054308772,0.5231824444994083,0.08748736189188641,1.936740481412266,2.471198372645254,1.0,0.9042039631234253,2.1404574333118784,0.8586832607530921
0,0.075168715666573,0.0851864940081933,1000,0.1657966000493616,0.08525751278890192,0.024087489861513024,1.3052398287407458,2.967212862708747,0.7118162387082897,0.34154773999868476,1.3246091956687263,3.059058885567408
0,0.0298990639807286,0.06061334078921473,1000,0.17636930011212826,0.21357090940278123,0.046908338925821205,2.3369648893934496,0.7960624563142051,0.6136101144215602,1.6311015546082563,0.9169675596038354,0.33434300996625316
0,0.04084810966145615,0.023300678779070043,1000,0.1715804000850767,0.10769557164537179,0.053658140300198484,0.6251243559410709,1.472060076348072,0.770241960906449,1.428608209558175,2.9581491239084796,1.8640230522849426
1,0.009994680928521292,0.004787666304117949,587,0.10245179990306497,0.17969794487452634,0.06452784256106715,2.423835088330444,1.612836811745364,0.4263629762135645,2.0608624765195804,1.4250045630890016,2.8179635832827516
0,0.03658110075779023,0.05339170616314575,1000,0.1768034000415355,0.014211518596921364,0.00925467457579326,0.5195612348064076,1.8294917197576623,0.14519445672052697,0.6286953027348554,2.369928609206916,2.777003814390115
1,0.009694956071372446,0.018026425010195354,403,0.07104329997673631,0.6674399386289291,0.1517121710586142,0.33545720347445585,1.5301688061258734,0.8813888334603646,2.708641416154456,2.1065667198627764,1.9730677314752452
0,0.06289101072718926,0.08958851451533476,1000,0.17584320018067956,0.08620505940503674,0.04927118132907602,2.878834837747206,1.9758650762549994,0.586959965760899,1.6170823006405532,2.865864145963858,1.3244495982398838
0,0.0632243110480542,0.11125443066568619,1000,0.1701177000068128,0.11459347250980512,0.027686178122617536,1.048796870422402,2.6495031868061525,0.515638314810989,2.4490460602560122,1.1486555268467897,0.15147610979562387
1,0.009673493716734061,0.004534956139190887,51,0.010235300054773688,0.38301666510803967,0.1328373747292805,0.08807345994537384,0.55291094882406,0.9678456849055747,0.03982329598776113,2.249178414035903,1.4506643897831413
1,0.009649485815415656,0.02075641356513317,434,0.0759645001962781,0.42232116336228626,0.06150491955442091,0.3535264322287035,1.0230741248260902,0.8678671227638838,1.8898477978236201,0.7165499453363124,0.36317891431451965
